Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,season,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
D1,20/03/2021,Werder Bremen,Wolfsburg,1,2,A,1.0,2.0,A,2020-2021,11.0,16.0,4.0,5.0,15.0,15.0,3.0,9.0,3.0,1.0,0.0,0.0
D1,20/03/2021,Schalke 04,M'gladbach,0,3,A,0.0,1.0,A,2020-2021,4.0,21.0,1.0,7.0,8.0,8.0,2.0,7.0,1.0,2.0,0.0,0.0
D1,21/03/2021,Hoffenheim,Mainz,1,2,A,1.0,2.0,A,2020-2021,8.0,16.0,2.0,7.0,14.0,12.0,2.0,9.0,0.0,0.0,0.0,0.0
D1,21/03/2021,Hertha,Leverkusen,3,0,H,3.0,0.0,H,2020-2021,13.0,9.0,10.0,1.0,10.0,20.0,4.0,8.0,0.0,2.0,0.0,0.0
D1,21/03/2021,Freiburg,Augsburg,2,0,H,0.0,0.0,D,2020-2021,10.0,19.0,3.0,8.0,21.0,13.0,3.0,5.0,7.0,2.0,0.0,0.0
D1,03/04/2021,Augsburg,Hoffenheim,2,1,H,2.0,0.0,H,2020-2021,7.0,16.0,2.0,6.0,7.0,11.0,2.0,10.0,1.0,1.0,0.0,0.0
D1,03/04/2021,Dortmund,Ein Frankfurt,1,2,A,1.0,1.0,D,2020-2021,20.0,15.0,7.0,3.0,9.0,12.0,10.0,2.0,0.0,3.0,0.0,0.0
D1,03/04/2021,Leverkusen,Schalke 04,2,1,H,1.0,0.0,H,2020-2021,6.0,4.0,2.0,2.0,13.0,9.0,5.0,4.0,1.0,0.0,0.0,0.0
D1,03/04/2021,Mainz,Bielefeld,1,1,D,0.0,0.0,D,2020-2021,12.0,9.0,5.0,2.0,27.0,10.0,2.0,3.0,4.0,1.0,0.0,0.0
D1,03/04/2021,Wolfsburg,FC Koln,1,0,H,0.0,0.0,D,2020-2021,13.0,10.0,6.0,1.0,18.0,11.0,5.0,4.0,2.0,1.0,0.0,0.0
D1,03/04/2021,RB Leipzig,Bayern Munich,0,1,A,0.0,1.0,A,2020-2021,13.0,9.0,3.0,5.0,13.0,9.0,8.0,4.0,3.0,2.0,0.0,0.0
D1,03/04/2021,M'gladbach,Freiburg,2,1,H,0.0,1.0,A,2020-2021,19.0,7.0,5.0,4.0,11.0,14.0,0.0,3.0,1.0,3.0,0.0,0.0
D1,04/04/2021,Stuttgart,Werder Bremen,1,0,H,0.0,0.0,D,2020-2021,14.0,9.0,3.0,2.0,8.0,8.0,6.0,0.0,1.0,2.0,0.0,0.0
D1,04/04/2021,Union Berlin,Hertha,1,1,D,1.0,1.0,D,2020-2021,11.0,4.0,3.0,1.0,13.0,12.0,2.0,3.0,2.0,4.0,0.0,0.0
D1,09/04/2021,Bielefeld,Freiburg,1,0,H,0.0,0.0,D,2020-2021,14.0,10.0,4.0,2.0,8.0,10.0,4.0,2.0,3.0,2.0,0.0,0.0
D1,10/04/2021,Bayern Munich,Union Berlin,1,1,D,0.0,0.0,D,2020-2021,14.0,6.0,2.0,2.0,10.0,12.0,8.0,1.0,2.0,0.0,0.0,0.0
D1,10/04/2021,Ein Frankfurt,Wolfsburg,4,3,H,2.0,1.0,H,2020-2021,9.0,20.0,5.0,7.0,11.0,13.0,3.0,7.0,3.0,2.0,0.0,0.0
D1,10/04/2021,Hertha,M'gladbach,2,2,D,1.0,2.0,A,2020-2021,24.0,7.0,8.0,4.0,12.0,17.0,11.0,3.0,2.0,1.0,0.0,1.0
D1,10/04/2021,Werder Bremen,RB Leipzig,1,4,A,0.0,3.0,A,2020-2021,11.0,8.0,2.0,4.0,13.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0
D1,10/04/2021,Stuttgart,Dortmund,2,3,A,1.0,0.0,H,2020-2021,13.0,18.0,3.0,7.0,13.0,11.0,3.0,8.0,4.0,2.0,0.0,0.0
D1,11/04/2021,Schalke 04,Augsburg,1,0,H,1.0,0.0,H,2020-2021,7.0,13.0,2.0,4.0,10.0,14.0,4.0,6.0,0.0,2.0,0.0,0.0
D1,11/04/2021,FC Koln,Mainz,2,3,A,1.0,1.0,D,2020-2021,22.0,9.0,4.0,6.0,14.0,14.0,2.0,5.0,2.0,1.0,0.0,0.0
D1,12/04/2021,Hoffenheim,Leverkusen,0,0,D,0.0,0.0,D,2020-2021,2.0,7.0,0.0,5.0,14.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0
D1,16/04/2021,RB Leipzig,Hoffenheim,0,0,D,0.0,0.0,D,2020-2021,14.0,6.0,2.0,0.0,14.0,13.0,4.0,1.0,0.0,2.0,0.0,0.0
D1,17/04/2021,Augsburg,Bielefeld,0,0,D,0.0,0.0,D,2020-2021,9.0,8.0,3.0,1.0,10.0,9.0,7.0,3.0,4.0,1.0,0.0,0.0
D1,17/04/2021,Freiburg,Schalke 04,4,0,H,2.0,0.0,H,2020-2021,13.0,4.0,8.0,2.0,15.0,12.0,3.0,4.0,2.0,1.0,0.0,0.0
D1,17/04/2021,M'gladbach,Ein Frankfurt,4,0,H,1.0,0.0,H,2020-2021,19.0,16.0,4.0,5.0,11.0,10.0,7.0,8.0,2.0,4.0,0.0,0.0
D1,17/04/2021,Union Berlin,Stuttgart,2,1,H,2.0,0.0,H,2020-2021,9.0,9.0,4.0,2.0,15.0,12.0,4.0,4.0,2.0,3.0,0.0,0.0
D1,17/04/2021,Wolfsburg,Bayern Munich,2,3,A,1.0,3.0,A,2020-2021,7.0,14.0,3.0,9.0,16.0,8.0,6.0,5.0,2.0,1.0,0.0,0.0
D1,17/04/2021,Leverkusen,FC Koln,3,0,H,1.0,0.0,H,2020-2021,8.0,14.0,5.0,2.0,12.0,12.0,2.0,3.0,1.0,1.0,0.0,0.0
D1,18/04/2021,Dortmund,Werder Bremen,4,1,H,3.0,1.0,H,2020-2021,19.0,10.0,9.0,3.0,8.0,14.0,7.0,4.0,1.0,4.0,0.0,0.0
D1,20/04/2021,FC Koln,RB Leipzig,2,1,H,0.0,0.0,D,2020-2021,5.0,23.0,3.0,6.0,9.0,16.0,0.0,8.0,2.0,3.0,0.0,0.0
D1,20/04/2021,Bayern Munich,Leverkusen,2,0,H,2.0,0.0,H,2020-2021,26.0,6.0,9.0,3.0,6.0,14.0,7.0,3.0,0.0,0.0,0.0,0.0
D1,20/04/2021,Bielefeld,Schalke 04,1,0,H,0.0,0.0,D,2020-2021,10.0,3.0,5.0,0.0,14.0,12.0,4.0,2.0,3.0,5.0,0.0,1.0
D1,20/04/2021,Ein Frankfurt,Augsburg,2,0,H,1.0,0.0,H,2020-2021,12.0,14.0,4.0,4.0,18.0,8.0,7.0,5.0,3.0,1.0,0.0,0.0
D1,21/04/2021,Dortmund,Union Berlin,2,0,H,1.0,0.0,H,2020-2021,21.0,6.0,11.0,2.0,12.0,10.0,4.0,3.0,2.0,1.0,0.0,0.0
D1,21/04/2021,Hoffenheim,M'gladbach,3,2,H,0.0,2.0,A,2020-2021,19.0,5.0,6.0,3.0,9.0,5.0,5.0,4.0,3.0,0.0,0.0,0.0
D1,21/04/2021,Stuttgart,Wolfsburg,1,3,A,0.0,2.0,A,2020-2021,11.0,13.0,4.0,4.0,12.0,11.0,4.0,1.0,3.0,0.0,0.0,0.0
D1,21/04/2021,Werder Bremen,Mainz,0,1,A,0.0,1.0,A,2020-2021,18.0,13.0,4.0,5.0,7.0,13.0,10.0,4.0,1.0,2.0,0.0,0.0
D1,23/04/2021,Augsburg,FC Koln,2,3,A,0.0,3.0,A,2020-2021,13.0,14.0,5.0,6.0,17.0,13.0,6.0,3.0,2.0,3.0,0.0,0.0
D1,24/04/2021,Freiburg,Hoffenheim,1,1,D,0.0,1.0,A,2020-2021,15.0,16.0,7.0,4.0,10.0,12.0,6.0,5.0,1.0,2.0,0.0,0.0
D1,24/04/2021,Mainz,Bayern Munich,2,1,H,2.0,0.0,H,2020-2021,8.0,17.0,4.0,4.0,12.0,15.0,2.0,3.0,3.0,4.0,0.0,0.0
D1,24/04/2021,Union Berlin,Werder Bremen,3,1,H,0.0,0.0,D,2020-2021,17.0,9.0,6.0,5.0,10.0,8.0,11.0,2.0,0.0,0.0,0.0,0.0
D1,24/04/2021,Wolfsburg,Dortmund,0,2,A,0.0,1.0,A,2020-2021,21.0,8.0,2.0,4.0,10.0,12.0,10.0,2.0,1.0,3.0,0.0,1.0
D1,24/04/2021,Leverkusen,Ein Frankfurt,3,1,H,0.0,0.0,D,2020-2021,18.0,12.0,10.0,4.0,9.0,8.0,5.0,6.0,1.0,1.0,0.0,0.0
D1,25/04/2021,RB Leipzig,Stuttgart,2,0,H,0.0,0.0,D,2020-2021,24.0,2.0,11.0,0.0,19.0,8.0,10.0,1.0,2.0,0.0,0.0,1.0
D1,25/04/2021,M'gladbach,Bielefeld,5,0,H,3.0,0.0,H,2020-2021,20.0,10.0,12.0,5.0,11.0,8.0,4.0,1.0,1.0,1.0,0.0,0.0
D1,03/05/2021,Mainz,Hertha,1,1,D,1.0,1.0,D,2020-2021,16.0,7.0,9.0,5.0,18.0,13.0,6.0,4.0,2.0,3.0,0.0,0.0
D1,06/05/2021,Hertha,Freiburg,3,0,H,2.0,0.0,H,2020-2021,13.0,15.0,6.0,4.0,10.0,13.0,4.0,6.0,4.0,3.0,0.0,0.0
D1,07/05/2021,Stuttgart,Augsburg,2,1,H,1.0,0.0,H,2020-2021,14.0,20.0,6.0,9.0,14.0,12.0,2.0,12.0,0.0,0.0,0.0,0.0
D1,08/05/2021,Dortmund,RB Leipzig,3,2,H,1.0,0.0,H,2020-2021,15.0,14.0,4.0,7.0,8.0,13.0,7.0,7.0,1.0,1.0,0.0,0.0
D1,08/05/2021,Hoffenheim,Schalke 04,4,2,H,0.0,2.0,A,2020-2021,20.0,6.0,12.0,3.0,11.0,12.0,9.0,3.0,1.0,2.0,0.0,0.0
D1,08/05/2021,Werder Bremen,Leverkusen,0,0,D,0.0,0.0,D,2020-2021,13.0,14.0,2.0,4.0,9.0,14.0,4.0,6.0,3.0,2.0,1.0,0.0
D1,08/05/2021,Wolfsburg,Union Berlin,3,0,H,1.0,0.0,H,2020-2021,17.0,9.0,8.0,1.0,9.0,9.0,4.0,3.0,1.0,0.0,0.0,0.0
D1,08/05/2021,Bayern Munich,M'gladbach,6,0,H,4.0,0.0,H,2020-2021,22.0,14.0,7.0,2.0,3.0,9.0,5.0,3.0,0.0,2.0,1.0,0.0
D1,09/05/2021,FC Koln,Freiburg,1,4,A,0.0,2.0,A,2020-2021,18.0,11.0,2.0,6.0,15.0,16.0,3.0,2.0,2.0,2.0,0.0,0.0
D1,09/05/2021,Ein Frankfurt,Mainz,1,1,D,0.0,1.0,A,2020-2021,14.0,6.0,4.0,3.0,10.0,14.0,8.0,2.0,2.0,0.0,0.0,0.0
D1,09/05/2021,Hertha,Bielefeld,0,0,D,0.0,0.0,D,2020-2021,11.0,12.0,4.0,5.0,13.0,9.0,4.0,3.0,3.0,4.0,0.0,0.0
D1,12/05/2021,Schalke 04,Hertha,1,2,A,1.0,1.0,D,2020-2021,12.0,18.0,1.0,6.0,9.0,11.0,1.0,7.0,3.0,5.0,0.0,1.0
D1,15/05/2021,Augsburg,Werder Bremen,2,0,H,0.0,0.0,D,2020-2021,15.0,16.0,7.0,5.0,12.0,17.0,5.0,5.0,3.0,3.0,1.0,1.0
D1,15/05/2021,Bielefeld,Hoffenheim,1,1,D,1.0,1.0,D,2020-2021,17.0,7.0,6.0,3.0,5.0,8.0,10.0,4.0,1.0,2.0,0.0,0.0
D1,15/05/2021,Freiburg,Bayern Munich,2,2,D,1.0,1.0,D,2020-2021,13.0,16.0,4.0,6.0,10.0,13.0,4.0,8.0,1.0,2.0,0.0,0.0
D1,15/05/2021,Hertha,FC Koln,0,0,D,0.0,0.0,D,2020-2021,1.0,11.0,1.0,3.0,11.0,12.0,1.0,5.0,2.0,2.0,0.0,0.0
D1,15/05/2021,Leverkusen,Union Berlin,1,1,D,1.0,0.0,H,2020-2021,9.0,15.0,4.0,6.0,9.0,16.0,4.0,5.0,2.0,2.0,0.0,0.0
D1,15/05/2021,M'gladbach,Stuttgart,1,2,A,1.0,0.0,H,2020-2021,9.0,11.0,4.0,7.0,14.0,14.0,2.0,1.0,2.0,4.0,0.0,0.0
D1,15/05/2021,Schalke 04,Ein Frankfurt,4,3,H,1.0,1.0,D,2020-2021,11.0,24.0,6.0,9.0,9.0,11.0,1.0,13.0,0.0,2.0,0.0,0.0
D1,16/05/2021,Mainz,Dortmund,1,3,A,0.0,2.0,A,2020-2021,9.0,13.0,5.0,4.0,9.0,11.0,4.0,2.0,0.0,0.0,0.0,0.0
D1,16/05/2021,RB Leipzig,Wolfsburg,2,2,D,0.0,2.0,A,2020-2021,14.0,12.0,4.0,4.0,13.0,15.0,11.0,3.0,3.0,3.0,0.0,0.0
D1,22/05/2021,Bayern Munich,Augsburg,5,2,H,4.0,0.0,H,2020-2021,24.0,9.0,13.0,5.0,6.0,9.0,10.0,2.0,1.0,1.0,0.0,0.0
D1,22/05/2021,Dortmund,Leverkusen,3,1,H,1.0,0.0,H,2020-2021,10.0,16.0,4.0,7.0,6.0,8.0,3.0,6.0,0.0,0.0,0.0,0.0
D1,22/05/2021,Ein Frankfurt,Freiburg,3,1,H,0.0,0.0,D,2020-2021,18.0,11.0,11.0,6.0,7.0,10.0,8.0,1.0,1.0,0.0,0.0,0.0
D1,22/05/2021,FC Koln,Schalke 04,1,0,H,0.0,0.0,D,2020-2021,20.0,7.0,10.0,1.0,14.0,12.0,8.0,4.0,1.0,2.0,0.0,0.0
D1,22/05/2021,Hoffenheim,Hertha,2,1,H,0.0,1.0,A,2020-2021,21.0,9.0,5.0,5.0,8.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0
D1,22/05/2021,Stuttgart,Bielefeld,0,2,A,0.0,0.0,D,2020-2021,11.0,11.0,0.0,3.0,12.0,11.0,3.0,6.0,1.0,0.0,0.0,0.0
D1,22/05/2021,Union Berlin,RB Leipzig,2,1,H,0.0,0.0,D,2020-2021,11.0,17.0,5.0,7.0,15.0,10.0,7.0,3.0,2.0,1.0,0.0,0.0
D1,22/05/2021,Werder Bremen,M'gladbach,2,4,A,0.0,1.0,A,2020-2021,16.0,15.0,8.0,8.0,19.0,12.0,3.0,5.0,1.0,2.0,0.0,0.0
D1,22/05/2021,Wolfsburg,Mainz,2,3,A,0.0,1.0,A,2020-2021,16.0,14.0,5.0,8.0,12.0,19.0,7.0,7.0,3.0,3.0,0.0,0.0
D1,11/08/2006,Bayern Munich,Dortmund,2,0,H,1.0,0.0,H,2006-2007,12.0,16.0,9.0,7.0,14.0,20.0,4.0,4.0,1.0,2.0,0.0,0.0
D1,12/08/2006,Hamburg,Bielefeld,1,1,D,0.0,1.0,A,2006-2007,26.0,10.0,19.0,5.0,29.0,22.0,11.0,2.0,3.0,2.0,0.0,0.0
D1,12/08/2006,Leverkusen,Aachen,3,0,H,2.0,0.0,H,2006-2007,20.0,8.0,11.0,5.0,22.0,8.0,5.0,1.0,3.0,0.0,1.0,1.0
D1,12/08/2006,Mainz,Bochum,2,1,H,1.0,0.0,H,2006-2007,11.0,19.0,5.0,9.0,17.0,15.0,1.0,8.0,2.0,3.0,0.0,0.0
D1,12/08/2006,M'gladbach,Cottbus,2,0,H,0.0,0.0,D,2006-2007,13.0,11.0,8.0,7.0,11.0,24.0,3.0,5.0,0.0,4.0,0.0,1.0
D1,12/08/2006,Schalke 04,Ein Frankfurt,1,1,D,1.0,0.0,H,2006-2007,24.0,8.0,13.0,5.0,17.0,19.0,7.0,5.0,1.0,2.0,0.0,0.0
D1,12/08/2006,Stuttgart,Nurnberg,0,3,A,0.0,2.0,A,2006-2007,10.0,11.0,8.0,8.0,12.0,24.0,5.0,6.0,1.0,2.0,0.0,0.0
D1,13/08/2006,Hannover,Werder Bremen,2,4,A,1.0,1.0,D,2006-2007,14.0,15.0,6.0,8.0,18.0,14.0,2.0,11.0,1.0,3.0,0.0,0.0
D1,13/08/2006,Wolfsburg,Hertha,0,0,D,0.0,0.0,D,2006-2007,26.0,10.0,15.0,4.0,30.0,18.0,10.0,5.0,4.0,1.0,0.0,0.0
D1,18/08/2006,Nurnberg,M'gladbach,1,0,H,1.0,0.0,H,2006-2007,11.0,11.0,7.0,6.0,19.0,20.0,2.0,5.0,2.0,3.0,0.0,0.0
D1,19/08/2006,Aachen,Schalke 04,0,1,A,0.0,0.0,D,2006-2007,12.0,11.0,7.0,7.0,33.0,16.0,5.0,4.0,5.0,2.0,0.0,0.0
D1,19/08/2006,Cottbus,Hamburg,2,2,D,0.0,1.0,A,2006-2007,17.0,15.0,10.0,12.0,17.0,17.0,8.0,8.0,1.0,2.0,0.0,1.0
D1,19/08/2006,Dortmund,Mainz,1,1,D,0.0,0.0,D,2006-2007,17.0,6.0,10.0,4.0,18.0,30.0,7.0,3.0,2.0,1.0,0.0,0.0
D1,19/08/2006,Ein Frankfurt,Wolfsburg,0,0,D,0.0,0.0,D,2006-2007,19.0,8.0,9.0,5.0,24.0,31.0,10.0,1.0,5.0,2.0,1.0,0.0
D1,19/08/2006,Hertha,Hannover,4,0,H,2.0,0.0,H,2006-2007,11.0,5.0,9.0,1.0,11.0,18.0,2.0,2.0,1.0,2.0,0.0,1.0
D1,19/08/2006,Werder Bremen,Leverkusen,2,1,H,1.0,1.0,D,2006-2007,19.0,21.0,10.0,9.0,20.0,18.0,8.0,13.0,3.0,2.0,0.0,0.0
D1,20/08/2006,Bielefeld,Stuttgart,2,3,A,0.0,1.0,A,2006-2007,15.0,13.0,9.0,9.0,16.0,25.0,4.0,7.0,1.0,1.0,0.0,2.0
D1,20/08/2006,Bochum,Bayern Munich,1,2,A,0.0,1.0,A,2006-2007,6.0,21.0,4.0,13.0,23.0,25.0,2.0,4.0,1.0,2.0,0.0,0.0
D1,25/08/2006,Schalke 04,Werder Bremen,2,0,H,1.0,0.0,H,2006-2007,12.0,8.0,9.0,6.0,23.0,22.0,7.0,10.0,3.0,3.0,0.0,0.0
D1,26/08/2006,Bayern Munich,Nurnberg,0,0,D,0.0,0.0,D,2006-2007,19.0,9.0,10.0,2.0,12.0,18.0,14.0,4.0,2.0,1.0,0.0,0.0
D1,26/08/2006,Bochum,Cottbus,0,1,A,0.0,0.0,D,2006-2007,21.0,12.0,8.0,5.0,25.0,20.0,9.0,2.0,2.0,6.0,0.0,0.0
D1,26/08/2006,Hannover,Aachen,0,3,A,0.0,1.0,A,2006-2007,8.0,5.0,4.0,3.0,7.0,14.0,6.0,1.0,1.0,1.0,0.0,0.0
D1,26/08/2006,Leverkusen,Wolfsburg,1,1,D,0.0,0.0,D,2006-2007,17.0,15.0,9.0,5.0,18.0,19.0,8.0,6.0,0.0,1.0,1.0,0.0
D1,26/08/2006,M'gladbach,Bielefeld,1,0,H,0.0,0.0,D,2006-2007,9.0,8.0,5.0,3.0,13.0,10.0,5.0,4.0,0.0,1.0,0.0,0.0
D1,26/08/2006,Stuttgart,Dortmund,1,3,A,1.0,2.0,A,2006-2007,22.0,9.0,13.0,4.0,18.0,30.0,12.0,6.0,3.0,2.0,0.0,0.0
D1,27/08/2006,Hamburg,Hertha,1,1,D,1.0,0.0,H,2006-2007,29.0,13.0,11.0,12.0,19.0,20.0,7.0,9.0,3.0,3.0,1.0,1.0
D1,27/08/2006,Mainz,Ein Frankfurt,1,1,D,0.0,1.0,A,2006-2007,13.0,10.0,8.0,4.0,25.0,28.0,5.0,5.0,4.0,0.0,0.0,2.0
D1,15/09/2006,Wolfsburg,Hannover,1,2,A,0.0,0.0,D,2006-2007,9.0,11.0,3.0,5.0,27.0,25.0,3.0,3.0,2.0,0.0,0.0,0.0
D1,16/09/2006,Aachen,M'gladbach,4,2,H,2.0,0.0,H,2006-2007,14.0,12.0,9.0,7.0,23.0,12.0,3.0,5.0,3.0,2.0,0.0,0.0
D1,16/09/2006,Bielefeld,Bayern Munich,2,1,H,1.0,1.0,D,2006-2007,11.0,15.0,6.0,9.0,25.0,12.0,2.0,11.0,3.0,1.0,0.0,0.0
D1,16/09/2006,Cottbus,Mainz,2,0,H,0.0,0.0,D,2006-2007,10.0,5.0,6.0,2.0,20.0,23.0,3.0,2.0,2.0,1.0,0.0,0.0
D1,16/09/2006,Dortmund,Hamburg,1,0,H,0.0,0.0,D,2006-2007,19.0,15.0,7.0,10.0,12.0,23.0,11.0,4.0,2.0,1.0,0.0,0.0
D1,16/09/2006,Nurnberg,Bochum,1,1,D,1.0,1.0,D,2006-2007,22.0,4.0,13.0,4.0,8.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0
D1,16/09/2006,Werder Bremen,Stuttgart,2,3,A,2.0,1.0,H,2006-2007,17.0,21.0,9.0,12.0,12.0,21.0,8.0,5.0,2.0,3.0,0.0,0.0
D1,17/09/2006,Ein Frankfurt,Leverkusen,3,1,H,0.0,0.0,D,2006-2007,16.0,19.0,8.0,12.0,19.0,22.0,4.0,6.0,3.0,4.0,0.0,0.0
D1,17/09/2006,Hertha,Schalke 04,2,0,H,1.0,0.0,H,2006-2007,10.0,14.0,5.0,8.0,19.0,17.0,5.0,8.0,1.0,3.0,0.0,0.0
D1,22/09/2006,M'gladbach,Dortmund,1,0,H,1.0,0.0,H,2006-2007,9.0,8.0,5.0,3.0,22.0,26.0,5.0,8.0,2.0,3.0,0.0,0.0
D1,23/09/2006,Bayern Munich,Aachen,2,1,H,1.0,1.0,D,2006-2007,21.0,6.0,13.0,5.0,11.0,23.0,9.0,4.0,2.0,3.0,0.0,0.0
D1,23/09/2006,Hamburg,Werder Bremen,1,1,D,0.0,0.0,D,2006-2007,10.0,14.0,4.0,7.0,22.0,25.0,3.0,7.0,2.0,3.0,1.0,0.0
D1,23/09/2006,Hannover,Leverkusen,1,1,D,0.0,1.0,A,2006-2007,16.0,12.0,8.0,6.0,20.0,15.0,12.0,3.0,2.0,0.0,0.0,0.0
D1,23/09/2006,Mainz,Hertha,1,1,D,0.0,0.0,D,2006-2007,17.0,12.0,11.0,9.0,17.0,16.0,3.0,3.0,1.0,1.0,0.0,0.0
D1,23/09/2006,Schalke 04,Wolfsburg,2,0,H,0.0,0.0,D,2006-2007,23.0,10.0,12.0,5.0,12.0,25.0,7.0,4.0,3.0,2.0,0.0,0.0
D1,23/09/2006,Stuttgart,Ein Frankfurt,1,1,D,0.0,0.0,D,2006-2007,21.0,12.0,10.0,5.0,17.0,11.0,8.0,7.0,0.0,1.0,0.0,0.0
D1,24/09/2006,Bochum,Bielefeld,2,1,H,0.0,1.0,A,2006-2007,13.0,17.0,7.0,12.0,21.0,18.0,2.0,5.0,2.0,1.0,0.0,0.0
D1,24/09/2006,Cottbus,Nurnberg,1,1,D,0.0,1.0,A,2006-2007,12.0,18.0,5.0,12.0,23.0,19.0,6.0,5.0,2.0,2.0,0.0,0.0
D1,29/09/2006,Dortmund,Hannover,2,2,D,1.0,0.0,H,2006-2007,13.0,17.0,9.0,8.0,20.0,15.0,3.0,4.0,2.0,2.0,0.0,0.0
D1,30/09/2006,Aachen,Bochum,2,1,H,0.0,1.0,A,2006-2007,12.0,21.0,8.0,11.0,21.0,14.0,2.0,6.0,3.0,2.0,0.0,0.0
D1,30/09/2006,Bielefeld,Cottbus,3,1,H,0.0,1.0,A,2006-2007,10.0,11.0,5.0,8.0,16.0,27.0,2.0,4.0,2.0,2.0,0.0,0.0
D1,30/09/2006,Ein Frankfurt,Hamburg,2,2,D,1.0,0.0,H,2006-2007,14.0,9.0,8.0,8.0,21.0,20.0,4.0,1.0,0.0,3.0,0.0,0.0
D1,30/09/2006,Nurnberg,Mainz,1,1,D,1.0,0.0,H,2006-2007,11.0,11.0,5.0,7.0,19.0,18.0,4.0,3.0,2.0,1.0,1.0,0.0
D1,30/09/2006,Werder Bremen,M'gladbach,3,0,H,3.0,0.0,H,2006-2007,12.0,7.0,6.0,4.0,18.0,15.0,5.0,3.0,1.0,3.0,0.0,0.0
D1,30/09/2006,Wolfsburg,Bayern Munich,1,0,H,1.0,0.0,H,2006-2007,7.0,17.0,1.0,10.0,18.0,12.0,2.0,7.0,2.0,1.0,0.0,0.0
D1,01/10/2006,Hertha,Stuttgart,2,2,D,2.0,1.0,H,2006-2007,17.0,18.0,11.0,9.0,21.0,22.0,6.0,2.0,2.0,3.0,0.0,0.0
D1,01/10/2006,Leverkusen,Schalke 04,3,1,H,1.0,1.0,D,2006-2007,21.0,12.0,12.0,6.0,27.0,25.0,5.0,10.0,4.0,1.0,0.0,0.0
D1,13/10/2006,Mainz,Aachen,1,3,A,1.0,2.0,A,2006-2007,23.0,10.0,10.0,6.0,7.0,13.0,7.0,4.0,2.0,5.0,0.0,0.0
D1,14/10/2006,Bayern Munich,Hertha,4,2,H,2.0,0.0,H,2006-2007,16.0,12.0,10.0,5.0,7.0,15.0,4.0,5.0,1.0,3.0,0.0,0.0
D1,14/10/2006,Bochum,Werder Bremen,0,6,A,0.0,1.0,A,2006-2007,12.0,27.0,4.0,16.0,17.0,20.0,3.0,6.0,2.0,1.0,0.0,0.0
D1,14/10/2006,Hamburg,Schalke 04,1,2,A,1.0,1.0,D,2006-2007,9.0,10.0,8.0,7.0,32.0,27.0,8.0,2.0,2.0,2.0,1.0,0.0
D1,14/10/2006,Hannover,Ein Frankfurt,1,1,D,1.0,0.0,H,2006-2007,14.0,8.0,8.0,3.0,19.0,21.0,7.0,6.0,0.0,1.0,0.0,0.0
D1,14/10/2006,M'gladbach,Wolfsburg,3,1,H,2.0,1.0,H,2006-2007,11.0,11.0,8.0,6.0,19.0,26.0,5.0,3.0,1.0,2.0,0.0,0.0
D1,14/10/2006,Stuttgart,Leverkusen,3,0,H,1.0,0.0,H,2006-2007,24.0,4.0,16.0,2.0,19.0,14.0,5.0,3.0,0.0,2.0,0.0,1.0
D1,15/10/2006,Cottbus,Dortmund,2,3,A,1.0,1.0,D,2006-2007,18.0,9.0,8.0,7.0,32.0,19.0,7.0,2.0,5.0,3.0,0.0,0.0
D1,15/10/2006,Nurnberg,Bielefeld,1,1,D,1.0,1.0,D,2006-2007,23.0,7.0,11.0,6.0,7.0,11.0,11.0,3.0,2.0,1.0,0.0,0.0
D1,20/10/2006,Dortmund,Bochum,1,1,D,1.0,1.0,D,2006-2007,18.0,16.0,7.0,6.0,8.0,19.0,4.0,1.0,1.0,1.0,0.0,0.0
D1,21/10/2006,Aachen,Cottbus,1,2,A,1.0,0.0,H,2006-2007,16.0,15.0,12.0,6.0,23.0,22.0,6.0,0.0,2.0,3.0,0.0,0.0
D1,21/10/2006,Bielefeld,Mainz,1,0,H,0.0,0.0,D,2006-2007,16.0,14.0,5.0,6.0,10.0,20.0,3.0,2.0,2.0,3.0,0.0,0.0
D1,21/10/2006,Hertha,M'gladbach,2,1,H,0.0,0.0,D,2006-2007,18.0,7.0,13.0,4.0,16.0,21.0,5.0,2.0,0.0,1.0,0.0,0.0
D1,21/10/2006,Schalke 04,Hannover,2,1,H,2.0,0.0,H,2006-2007,8.0,4.0,4.0,2.0,24.0,26.0,3.0,2.0,3.0,4.0,0.0,0.0
D1,21/10/2006,Werder Bremen,Bayern Munich,3,1,H,2.0,1.0,H,2006-2007,15.0,13.0,8.0,7.0,14.0,23.0,7.0,4.0,1.0,2.0,0.0,0.0
D1,21/10/2006,Wolfsburg,Stuttgart,1,1,D,1.0,1.0,D,2006-2007,13.0,11.0,7.0,5.0,12.0,16.0,4.0,11.0,1.0,0.0,0.0,0.0
D1,22/10/2006,Ein Frankfurt,Nurnberg,2,2,D,1.0,1.0,D,2006-2007,17.0,11.0,8.0,7.0,15.0,18.0,5.0,1.0,0.0,3.0,0.0,0.0
