Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,season,HTHG,HTAG,HTR
P1,25/04/2022,Sp Braga,Porto,1,0,H,2021-2022,0.0,0.0,D
P1,25/04/2022,Boavista,Sp Lisbon,0,3,A,2021-2022,0.0,1.0,A
P1,29/04/2022,Famalicao,Estoril,3,1,H,2021-2022,1.0,0.0,H
P1,30/04/2022,Arouca,Portimonense,1,0,H,2021-2022,0.0,0.0,D
P1,30/04/2022,Maritimo,Benfica,0,1,A,2021-2022,0.0,1.0,A
P1,30/04/2022,Porto,Vizela,4,2,H,2021-2022,2.0,1.0,H
P1,30/04/2022,Belenenses,Sp Braga,0,1,A,2021-2022,0.0,0.0,D
P1,01/05/2022,Guimaraes,Santa Clara,1,1,D,2021-2022,1.0,0.0,H
P1,01/05/2022,Moreirense,Boavista,1,2,A,2021-2022,0.0,1.0,A
P1,01/05/2022,Sp Lisbon,Gil Vicente,4,1,H,2021-2022,2.0,1.0,H
P1,02/05/2022,Pacos Ferreira,Tondela,1,1,D,2021-2022,0.0,1.0,A
P1,06/05/2022,Boavista,Guimaraes,1,1,D,2021-2022,0.0,1.0,A
P1,07/05/2022,Estoril,Moreirense,1,0,H,2021-2022,0.0,0.0,D
P1,07/05/2022,Benfica,Porto,0,1,A,2021-2022,0.0,0.0,D
P1,07/05/2022,Portimonense,Sp Lisbon,2,3,A,2021-2022,2.0,1.0,H
P1,08/05/2022,Gil Vicente,Tondela,3,0,H,2021-2022,0.0,0.0,D
P1,08/05/2022,Vizela,Maritimo,1,1,D,2021-2022,0.0,0.0,D
P1,08/05/2022,Sp Braga,Arouca,1,0,H,2021-2022,0.0,0.0,D
P1,08/05/2022,Santa Clara,Pacos Ferreira,2,0,H,2021-2022,1.0,0.0,H
P1,09/05/2022,Belenenses,Famalicao,2,3,A,2021-2022,1.0,0.0,H
P1,13/05/2022,Pacos Ferreira,Benfica,0,2,A,2021-2022,0.0,2.0,A
P1,14/05/2022,Arouca,Belenenses,0,0,D,2021-2022,0.0,0.0,D
P1,14/05/2022,Moreirense,Vizela,4,1,H,2021-2022,3.0,0.0,H
P1,14/05/2022,Tondela,Boavista,2,2,D,2021-2022,1.0,0.0,H
P1,14/05/2022,Maritimo,Portimonense,0,1,A,2021-2022,0.0,0.0,D
P1,14/05/2022,Porto,Estoril,2,0,H,2021-2022,0.0,0.0,D
P1,14/05/2022,Sp Lisbon,Santa Clara,4,0,H,2021-2022,1.0,0.0,H
P1,15/05/2022,Famalicao,Sp Braga,3,2,H,2021-2022,1.0,2.0,A
P1,15/05/2022,Guimaraes,Gil Vicente,5,0,H,2021-2022,1.0,0.0,H
P1,09/08/2019,Portimonense,Belenenses,0,0,D,2019-2020,0.0,0.0,D
P1,10/08/2019,Santa Clara,Famalicao,0,2,A,2019-2020,0.0,1.0,A
P1,10/08/2019,Gil Vicente,Porto,2,1,H,2019-2020,0.0,0.0,D
P1,10/08/2019,Benfica,Pacos Ferreira,5,0,H,2019-2020,2.0,0.0,H
P1,11/08/2019,Boavista,Aves,2,1,H,2019-2020,1.0,1.0,D
P1,11/08/2019,Maritimo,Sp Lisbon,1,1,D,2019-2020,1.0,1.0,D
P1,11/08/2019,Sp Braga,Moreirense,3,1,H,2019-2020,1.0,0.0,H
P1,12/08/2019,Setubal,Tondela,0,0,D,2019-2020,0.0,0.0,D
P1,16/08/2019,Famalicao,Rio Ave,1,0,H,2019-2020,0.0,0.0,D
P1,17/08/2019,Moreirense,Gil Vicente,3,0,H,2019-2020,2.0,0.0,H
P1,17/08/2019,Belenenses,Benfica,0,2,A,2019-2020,0.0,0.0,D
P1,17/08/2019,Porto,Setubal,4,0,H,2019-2020,2.0,0.0,H
P1,18/08/2019,Aves,Maritimo,3,1,H,2019-2020,2.0,1.0,H
P1,18/08/2019,Pacos Ferreira,Santa Clara,0,1,A,2019-2020,0.0,1.0,A
P1,18/08/2019,Guimaraes,Boavista,1,1,D,2019-2020,1.0,0.0,H
P1,18/08/2019,Sp Lisbon,Sp Braga,2,1,H,2019-2020,2.0,0.0,H
P1,19/08/2019,Tondela,Portimonense,1,2,A,2019-2020,0.0,2.0,A
P1,23/08/2019,Setubal,Moreirense,0,0,D,2019-2020,0.0,0.0,D
P1,23/08/2019,Rio Ave,Aves,5,1,H,2019-2020,2.0,0.0,H
P1,24/08/2019,Benfica,Porto,0,2,A,2019-2020,0.0,1.0,A
P1,24/08/2019,Boavista,Pacos Ferreira,1,1,D,2019-2020,1.0,1.0,D
P1,25/08/2019,Maritimo,Tondela,2,3,A,2019-2020,0.0,1.0,A
P1,25/08/2019,Santa Clara,Belenenses,0,0,D,2019-2020,0.0,0.0,D
P1,25/08/2019,Portimonense,Sp Lisbon,1,3,A,2019-2020,1.0,2.0,A
P1,25/08/2019,Gil Vicente,Sp Braga,1,1,D,2019-2020,0.0,1.0,A
P1,25/08/2019,Guimaraes,Famalicao,1,1,D,2019-2020,0.0,0.0,D
P1,30/08/2019,Moreirense,Portimonense,1,0,H,2019-2020,1.0,0.0,H
P1,30/08/2019,Belenenses,Boavista,0,1,A,2019-2020,0.0,0.0,D
P1,31/08/2019,Aves,Famalicao,2,3,A,2019-2020,1.0,1.0,D
P1,31/08/2019,Pacos Ferreira,Maritimo,0,1,A,2019-2020,0.0,0.0,D
P1,31/08/2019,Sp Lisbon,Rio Ave,2,3,A,2019-2020,1.0,1.0,D
P1,31/08/2019,Gil Vicente,Setubal,0,0,D,2019-2020,0.0,0.0,D
P1,01/09/2019,Tondela,Santa Clara,0,0,D,2019-2020,0.0,0.0,D
P1,01/09/2019,Porto,Guimaraes,3,0,H,2019-2020,1.0,0.0,H
P1,01/09/2019,Sp Braga,Benfica,0,4,A,2019-2020,0.0,1.0,A
P1,08/09/2019,Rio Ave,Guimaraes,1,1,D,2019-2020,1.0,1.0,D
P1,13/09/2019,Setubal,Sp Braga,1,0,H,2019-2020,0.0,0.0,D
P1,14/09/2019,Famalicao,Pacos Ferreira,4,2,H,2019-2020,1.0,0.0,H
P1,14/09/2019,Benfica,Gil Vicente,2,0,H,2019-2020,1.0,0.0,H
P1,14/09/2019,Guimaraes,Aves,5,1,H,2019-2020,2.0,1.0,H
P1,15/09/2019,Maritimo,Belenenses,1,3,A,2019-2020,0.0,2.0,A
P1,15/09/2019,Rio Ave,Tondela,2,4,A,2019-2020,1.0,2.0,A
P1,15/09/2019,Santa Clara,Moreirense,2,0,H,2019-2020,1.0,0.0,H
P1,15/09/2019,Portimonense,Porto,2,3,A,2019-2020,0.0,2.0,A
P1,15/09/2019,Boavista,Sp Lisbon,1,1,D,2019-2020,1.0,0.0,H
P1,20/09/2019,Pacos Ferreira,Aves,2,1,H,2019-2020,0.0,1.0,A
P1,21/09/2019,Belenenses,Rio Ave,0,2,A,2019-2020,0.0,1.0,A
P1,21/09/2019,Moreirense,Benfica,1,2,A,2019-2020,0.0,0.0,D
P1,22/09/2019,Gil Vicente,Boavista,0,0,D,2019-2020,0.0,0.0,D
P1,22/09/2019,Setubal,Portimonense,0,0,D,2019-2020,0.0,0.0,D
P1,22/09/2019,Tondela,Guimaraes,1,3,A,2019-2020,1.0,3.0,A
P1,22/09/2019,Porto,Santa Clara,2,0,H,2019-2020,2.0,0.0,H
P1,23/09/2019,Sp Braga,Maritimo,2,2,D,2019-2020,0.0,1.0,A
P1,23/09/2019,Sp Lisbon,Famalicao,1,2,A,2019-2020,1.0,0.0,H
P1,27/09/2019,Boavista,Tondela,0,0,D,2019-2020,0.0,0.0,D
P1,28/09/2019,Maritimo,Moreirense,2,1,H,2019-2020,0.0,0.0,D
P1,28/09/2019,Benfica,Setubal,1,0,H,2019-2020,0.0,0.0,D
P1,28/09/2019,Famalicao,Belenenses,3,1,H,2019-2020,0.0,1.0,A
P1,29/09/2019,Guimaraes,Pacos Ferreira,1,0,H,2019-2020,0.0,0.0,D
P1,29/09/2019,Santa Clara,Gil Vicente,1,0,H,2019-2020,0.0,0.0,D
P1,29/09/2019,Portimonense,Sp Braga,0,1,A,2019-2020,0.0,1.0,A
P1,29/09/2019,Rio Ave,Porto,0,1,A,2019-2020,0.0,1.0,A
P1,30/09/2019,Aves,Sp Lisbon,0,1,A,2019-2020,0.0,0.0,D
P1,05/10/2019,Aves,Tondela,0,1,A,2019-2020,0.0,0.0,D
P1,25/10/2019,Pacos Ferreira,Rio Ave,0,0,D,2019-2020,0.0,0.0,D
P1,26/10/2019,Belenenses,Aves,3,2,H,2019-2020,2.0,2.0,D
P1,26/10/2019,Gil Vicente,Portimonense,1,1,D,2019-2020,1.0,1.0,D
P1,26/10/2019,Setubal,Maritimo,0,0,D,2019-2020,0.0,0.0,D
P1,26/10/2019,Moreirense,Boavista,1,1,D,2019-2020,1.0,0.0,H
P1,27/10/2019,Tondela,Benfica,0,1,A,2019-2020,0.0,1.0,A
P1,27/10/2019,Porto,Famalicao,3,0,H,2019-2020,1.0,0.0,H
P1,27/10/2019,Sp Lisbon,Guimaraes,3,1,H,2019-2020,2.0,0.0,H
P1,28/10/2019,Sp Braga,Santa Clara,2,0,H,2019-2020,1.0,0.0,H
P1,30/10/2019,Rio Ave,Moreirense,1,1,D,2019-2020,0.0,1.0,A
P1,30/10/2019,Maritimo,Porto,1,1,D,2019-2020,1.0,0.0,H
P1,30/10/2019,Guimaraes,Belenenses,5,0,H,2019-2020,2.0,0.0,H
P1,30/10/2019,Benfica,Portimonense,4,0,H,2019-2020,1.0,0.0,H
P1,30/10/2019,Famalicao,Gil Vicente,2,1,H,2019-2020,1.0,0.0,H
P1,31/10/2019,Pacos Ferreira,Sp Lisbon,1,2,A,2019-2020,0.0,1.0,A
P1,31/10/2019,Boavista,Sp Braga,2,0,H,2019-2020,1.0,0.0,H
P1,31/10/2019,Santa Clara,Setubal,1,1,D,2019-2020,1.0,1.0,D
P1,02/11/2019,Benfica,Rio Ave,2,0,H,2019-2020,1.0,0.0,H
P1,02/11/2019,Moreirense,Guimaraes,1,1,D,2019-2020,0.0,0.0,D
P1,03/11/2019,Gil Vicente,Maritimo,2,0,H,2019-2020,0.0,0.0,D
P1,03/11/2019,Tondela,Sp Lisbon,1,0,H,2019-2020,0.0,0.0,D
P1,03/11/2019,Porto,Aves,1,0,H,2019-2020,1.0,0.0,H
P1,03/11/2019,Sp Braga,Famalicao,2,2,D,2019-2020,0.0,0.0,D
P1,04/11/2019,Belenenses,Pacos Ferreira,1,0,H,2019-2020,0.0,0.0,D
P1,04/11/2019,Portimonense,Santa Clara,1,1,D,2019-2020,1.0,0.0,H
P1,04/11/2019,Setubal,Boavista,1,0,H,2019-2020,0.0,0.0,D
P1,08/11/2019,Aves,Gil Vicente,1,2,A,2019-2020,1.0,2.0,A
P1,09/11/2019,Rio Ave,Setubal,1,0,H,2019-2020,1.0,0.0,H
P1,09/11/2019,Santa Clara,Benfica,1,2,A,2019-2020,1.0,0.0,H
P1,09/11/2019,Famalicao,Moreirense,3,3,D,2019-2020,2.0,0.0,H
P1,10/11/2019,Maritimo,Portimonense,1,1,D,2019-2020,0.0,1.0,A
P1,10/11/2019,Pacos Ferreira,Tondela,1,0,H,2019-2020,1.0,0.0,H
P1,10/11/2019,Sp Lisbon,Belenenses,2,0,H,2019-2020,0.0,0.0,D
P1,10/11/2019,Guimaraes,Sp Braga,0,2,A,2019-2020,0.0,1.0,A
P1,10/11/2019,Boavista,Porto,0,1,A,2019-2020,0.0,1.0,A
P1,29/11/2019,Santa Clara,Boavista,1,2,A,2019-2020,0.0,2.0,A
P1,30/11/2019,Moreirense,Aves,3,2,H,2019-2020,2.0,1.0,H
P1,30/11/2019,Benfica,Maritimo,4,0,H,2019-2020,3.0,0.0,H
P1,30/11/2019,Portimonense,Famalicao,2,1,H,2019-2020,1.0,0.0,H
P1,01/12/2019,Tondela,Belenenses,0,1,A,2019-2020,0.0,0.0,D
P1,01/12/2019,Setubal,Guimaraes,1,1,D,2019-2020,0.0,0.0,D
P1,01/12/2019,Gil Vicente,Sp Lisbon,3,1,H,2019-2020,1.0,1.0,D
P1,02/12/2019,Sp Braga,Rio Ave,2,0,H,2019-2020,1.0,0.0,H
P1,02/12/2019,Porto,Pacos Ferreira,2,0,H,2019-2020,1.0,0.0,H
P1,06/12/2019,Boavista,Benfica,1,4,A,2019-2020,1.0,1.0,D
P1,07/12/2019,Maritimo,Santa Clara,2,2,D,2019-2020,1.0,1.0,D
P1,07/12/2019,Famalicao,Tondela,2,3,A,2019-2020,1.0,2.0,A
P1,07/12/2019,Aves,Sp Braga,1,0,H,2019-2020,1.0,0.0,H
P1,08/12/2019,Guimaraes,Portimonense,2,0,H,2019-2020,1.0,0.0,H
P1,08/12/2019,Pacos Ferreira,Setubal,2,3,A,2019-2020,0.0,1.0,A
P1,08/12/2019,Sp Lisbon,Moreirense,1,0,H,2019-2020,0.0,0.0,D
P1,08/12/2019,Belenenses,Porto,1,1,D,2019-2020,1.0,1.0,D
P1,09/12/2019,Rio Ave,Gil Vicente,1,0,H,2019-2020,0.0,0.0,D
P1,13/12/2019,Portimonense,Rio Ave,1,1,D,2019-2020,0.0,1.0,A
P1,14/12/2019,Maritimo,Boavista,1,0,H,2019-2020,1.0,0.0,H
P1,14/12/2019,Benfica,Famalicao,4,0,H,2019-2020,1.0,0.0,H
P1,14/12/2019,Setubal,Aves,1,0,H,2019-2020,0.0,0.0,D
P1,15/12/2019,Moreirense,Belenenses,2,1,H,2019-2020,0.0,1.0,A
P1,15/12/2019,Gil Vicente,Guimaraes,2,2,D,2019-2020,2.0,0.0,H
P1,15/12/2019,Sp Braga,Pacos Ferreira,0,1,A,2019-2020,0.0,1.0,A
P1,16/12/2019,Santa Clara,Sp Lisbon,0,4,A,2019-2020,0.0,1.0,A
P1,16/12/2019,Porto,Tondela,3,0,H,2019-2020,2.0,0.0,H
P1,04/01/2020,Aves,Santa Clara,0,1,A,2019-2020,0.0,0.0,D
P1,04/01/2020,Boavista,Portimonense,1,1,D,2019-2020,0.0,0.0,D
P1,04/01/2020,Belenenses,Sp Braga,1,7,A,2019-2020,1.0,4.0,A
P1,04/01/2020,Guimaraes,Benfica,0,1,A,2019-2020,0.0,1.0,A
P1,05/01/2020,Pacos Ferreira,Moreirense,1,0,H,2019-2020,1.0,0.0,H
P1,05/01/2020,Rio Ave,Maritimo,0,1,A,2019-2020,0.0,0.0,D
P1,05/01/2020,Tondela,Gil Vicente,1,1,D,2019-2020,1.0,1.0,D
P1,05/01/2020,Sp Lisbon,Porto,1,2,A,2019-2020,1.0,1.0,D
P1,05/01/2020,Famalicao,Setubal,3,0,H,2019-2020,1.0,0.0,H
P1,10/01/2020,Benfica,Aves,2,1,H,2019-2020,0.0,1.0,A
P1,10/01/2020,Santa Clara,Rio Ave,0,1,A,2019-2020,0.0,0.0,D
P1,10/01/2020,Moreirense,Porto,2,4,A,2019-2020,2.0,2.0,D
P1,11/01/2020,Portimonense,Pacos Ferreira,0,0,D,2019-2020,0.0,0.0,D
P1,11/01/2020,Boavista,Famalicao,0,1,A,2019-2020,0.0,0.0,D
P1,11/01/2020,Setubal,Sp Lisbon,1,3,A,2019-2020,0.0,2.0,A
P1,12/01/2020,Gil Vicente,Belenenses,2,0,H,2019-2020,0.0,0.0,D
P1,12/01/2020,Maritimo,Guimaraes,0,0,D,2019-2020,0.0,0.0,D
P1,12/01/2020,Sp Braga,Tondela,2,1,H,2019-2020,0.0,1.0,A
P1,17/01/2020,Porto,Sp Braga,1,2,A,2019-2020,0.0,1.0,A
P1,17/01/2020,Sp Lisbon,Benfica,0,2,A,2019-2020,0.0,0.0,D
P1,18/01/2020,Aves,Portimonense,3,0,H,2019-2020,0.0,0.0,D
P1,18/01/2020,Guimaraes,Santa Clara,1,0,H,2019-2020,0.0,0.0,D
P1,18/01/2020,Tondela,Moreirense,1,1,D,2019-2020,0.0,0.0,D
P1,18/01/2020,Belenenses,Setubal,0,1,A,2019-2020,0.0,1.0,A
P1,19/01/2020,Pacos Ferreira,Gil Vicente,0,0,D,2019-2020,0.0,0.0,D
P1,19/01/2020,Famalicao,Maritimo,1,1,D,2019-2020,0.0,1.0,A
P1,19/01/2020,Rio Ave,Boavista,2,0,H,2019-2020,2.0,0.0,H
P1,26/01/2020,Belenenses,Portimonense,2,1,H,2019-2020,1.0,0.0,H
P1,26/01/2020,Famalicao,Santa Clara,0,1,A,2019-2020,0.0,1.0,A
P1,26/01/2020,Tondela,Setubal,0,3,A,2019-2020,0.0,2.0,A
P1,26/01/2020,Pacos Ferreira,Benfica,0,2,A,2019-2020,0.0,1.0,A
P1,26/01/2020,Aves,Boavista,0,1,A,2019-2020,0.0,1.0,A
P1,27/01/2020,Guimaraes,Rio Ave,1,2,A,2019-2020,0.0,2.0,A
P1,27/01/2020,Sp Lisbon,Maritimo,1,0,H,2019-2020,0.0,0.0,D
P1,28/01/2020,Porto,Gil Vicente,2,1,H,2019-2020,1.0,1.0,D
P1,29/01/2020,Moreirense,Sp Braga,1,2,A,2019-2020,0.0,2.0,A
P1,31/01/2020,Benfica,Belenenses,3,2,H,2019-2020,2.0,0.0,H
P1,31/01/2020,Rio Ave,Famalicao,2,2,D,2019-2020,0.0,2.0,A
P1,01/02/2020,Portimonense,Tondela,0,1,A,2019-2020,0.0,1.0,A
P1,01/02/2020,Setubal,Porto,0,4,A,2019-2020,0.0,2.0,A
P1,01/02/2020,Santa Clara,Pacos Ferreira,2,1,H,2019-2020,0.0,0.0,D
P1,02/02/2020,Gil Vicente,Moreirense,1,5,A,2019-2020,0.0,2.0,A
P1,02/02/2020,Maritimo,Aves,1,2,A,2019-2020,1.0,1.0,D
P1,02/02/2020,Sp Braga,Sp Lisbon,1,0,H,2019-2020,0.0,0.0,D
P1,02/02/2020,Boavista,Guimaraes,2,0,H,2019-2020,1.0,0.0,H
P1,07/02/2020,Pacos Ferreira,Boavista,0,1,A,2019-2020,0.0,1.0,A
P1,08/02/2020,Belenenses,Santa Clara,0,2,A,2019-2020,0.0,2.0,A
P1,08/02/2020,Famalicao,Guimaraes,0,7,A,2019-2020,0.0,2.0,A
P1,08/02/2020,Sp Braga,Gil Vicente,2,2,D,2019-2020,2.0,0.0,H
P1,08/02/2020,Porto,Benfica,3,2,H,2019-2020,3.0,1.0,H
P1,09/02/2020,Moreirense,Setubal,1,1,D,2019-2020,0.0,1.0,A
P1,09/02/2020,Tondela,Maritimo,0,0,D,2019-2020,0.0,0.0,D
P1,09/02/2020,Sp Lisbon,Portimonense,2,1,H,2019-2020,1.0,1.0,D
P1,09/02/2020,Aves,Rio Ave,0,4,A,2019-2020,0.0,1.0,A
P1,14/02/2020,Setubal,Gil Vicente,1,2,A,2019-2020,0.0,1.0,A
P1,15/02/2020,Portimonense,Moreirense,1,1,D,2019-2020,1.0,1.0,D
P1,15/02/2020,Santa Clara,Tondela,1,0,H,2019-2020,0.0,0.0,D
P1,15/02/2020,Benfica,Sp Braga,0,1,A,2019-2020,0.0,1.0,A
P1,15/02/2020,Rio Ave,Sp Lisbon,1,1,D,2019-2020,1.0,0.0,H
P1,16/02/2020,Boavista,Belenenses,1,2,A,2019-2020,0.0,1.0,A
P1,16/02/2020,Maritimo,Pacos Ferreira,3,0,H,2019-2020,1.0,0.0,H
P1,16/02/2020,Guimaraes,Porto,1,2,A,2019-2020,0.0,1.0,A
P1,16/02/2020,Famalicao,Aves,1,1,D,2019-2020,0.0,0.0,D
P1,21/02/2020,Aves,Guimaraes,0,2,A,2019-2020,0.0,0.0,D
P1,22/02/2020,Tondela,Rio Ave,1,2,A,2019-2020,0.0,0.0,D
P1,22/02/2020,Belenenses,Maritimo,1,0,H,2019-2020,1.0,0.0,H
P1,23/02/2020,Moreirense,Santa Clara,2,1,H,2019-2020,1.0,1.0,D
P1,23/02/2020,Pacos Ferreira,Famalicao,2,1,H,2019-2020,0.0,0.0,D
P1,23/02/2020,Sp Lisbon,Boavista,2,0,H,2019-2020,2.0,0.0,H
P1,23/02/2020,Sp Braga,Setubal,3,1,H,2019-2020,0.0,0.0,D
P1,23/02/2020,Porto,Portimonense,1,0,H,2019-2020,0.0,0.0,D
P1,24/02/2020,Gil Vicente,Benfica,0,1,A,2019-2020,0.0,1.0,A
P1,28/02/2020,Portimonense,Setubal,0,0,D,2019-2020,0.0,0.0,D
P1,29/02/2020,Rio Ave,Belenenses,0,0,D,2019-2020,0.0,0.0,D
P1,29/02/2020,Boavista,Gil Vicente,0,1,A,2019-2020,0.0,0.0,D
P1,01/03/2020,Aves,Pacos Ferreira,1,3,A,2019-2020,1.0,1.0,D
P1,01/03/2020,Maritimo,Sp Braga,1,2,A,2019-2020,0.0,1.0,A
P1,01/03/2020,Guimaraes,Tondela,2,0,H,2019-2020,2.0,0.0,H
P1,02/03/2020,Santa Clara,Porto,0,2,A,2019-2020,0.0,1.0,A
P1,02/03/2020,Benfica,Moreirense,1,1,D,2019-2020,0.0,0.0,D
P1,03/03/2020,Famalicao,Sp Lisbon,3,1,H,2019-2020,2.0,1.0,H
P1,06/03/2020,Sp Braga,Portimonense,3,1,H,2019-2020,2.0,0.0,H
P1,07/03/2020,Tondela,Boavista,1,1,D,2019-2020,1.0,1.0,D
P1,07/03/2020,Setubal,Benfica,1,1,D,2019-2020,0.0,0.0,D
P1,07/03/2020,Porto,Rio Ave,1,1,D,2019-2020,1.0,1.0,D
P1,08/03/2020,Belenenses,Famalicao,0,0,D,2019-2020,0.0,0.0,D
P1,08/03/2020,Moreirense,Maritimo,2,0,H,2019-2020,1.0,0.0,H
P1,08/03/2020,Gil Vicente,Santa Clara,1,1,D,2019-2020,0.0,0.0,D
P1,08/03/2020,Sp Lisbon,Aves,2,0,H,2019-2020,0.0,0.0,D
P1,08/03/2020,Pacos Ferreira,Guimaraes,1,2,A,2019-2020,1.0,0.0,H
P1,03/06/2020,Portimonense,Gil Vicente,1,0,H,2019-2020,0.0,0.0,D
P1,03/06/2020,Famalicao,Porto,2,1,H,2019-2020,0.0,0.0,D
P1,04/06/2020,Maritimo,Setubal,1,1,D,2019-2020,1.0,0.0,H
P1,04/06/2020,Benfica,Tondela,0,0,D,2019-2020,0.0,0.0,D
P1,04/06/2020,Guimaraes,Sp Lisbon,2,2,D,2019-2020,1.0,1.0,D
P1,05/06/2020,Santa Clara,Sp Braga,3,2,H,2019-2020,1.0,1.0,D
P1,05/06/2020,Aves,Belenenses,0,2,A,2019-2020,0.0,2.0,A
P1,06/06/2020,Boavista,Moreirense,0,1,A,2019-2020,0.0,0.0,D
P1,07/06/2020,Rio Ave,Pacos Ferreira,2,3,A,2019-2020,1.0,2.0,A
P1,09/06/2020,Gil Vicente,Famalicao,1,3,A,2019-2020,0.0,2.0,A
P1,10/06/2020,Setubal,Santa Clara,2,2,D,2019-2020,1.0,1.0,D
P1,10/06/2020,Portimonense,Benfica,2,2,D,2019-2020,0.0,2.0,A
P1,10/06/2020,Porto,Maritimo,1,0,H,2019-2020,1.0,0.0,H
P1,11/06/2020,Belenenses,Guimaraes,1,1,D,2019-2020,1.0,1.0,D
P1,11/06/2020,Tondela,Aves,2,0,H,2019-2020,1.0,0.0,H
P1,12/06/2020,Moreirense,Rio Ave,0,1,A,2019-2020,0.0,1.0,A
P1,12/06/2020,Sp Lisbon,Pacos Ferreira,1,0,H,2019-2020,0.0,0.0,D
P1,13/06/2020,Sp Braga,Boavista,0,1,A,2019-2020,0.0,0.0,D
P1,15/06/2020,Maritimo,Gil Vicente,2,1,H,2019-2020,2.0,1.0,H
P1,16/06/2020,Santa Clara,Portimonense,1,1,D,2019-2020,0.0,0.0,D
P1,16/06/2020,Aves,Porto,0,0,D,2019-2020,0.0,0.0,D
P1,17/06/2020,Pacos Ferreira,Belenenses,2,1,H,2019-2020,0.0,1.0,A
P1,17/06/2020,Rio Ave,Benfica,1,2,A,2019-2020,1.0,0.0,H
P1,18/06/2020,Boavista,Setubal,3,1,H,2019-2020,2.0,0.0,H
P1,18/06/2020,Sp Lisbon,Tondela,2,0,H,2019-2020,2.0,0.0,H
P1,19/06/2020,Guimaraes,Moreirense,1,1,D,2019-2020,1.0,0.0,H
P1,19/06/2020,Famalicao,Sp Braga,0,0,D,2019-2020,0.0,0.0,D
P1,21/06/2020,Gil Vicente,Aves,3,0,H,2019-2020,2.0,0.0,H
P1,22/06/2020,Portimonense,Maritimo,3,2,H,2019-2020,2.0,0.0,H
P1,23/06/2020,Setubal,Rio Ave,1,2,A,2019-2020,1.0,1.0,D
P1,23/06/2020,Benfica,Santa Clara,3,4,A,2019-2020,0.0,1.0,A
P1,23/06/2020,Porto,Boavista,4,0,H,2019-2020,0.0,0.0,D
P1,24/06/2020,Tondela,Pacos Ferreira,1,3,A,2019-2020,0.0,2.0,A
P1,24/06/2020,Moreirense,Famalicao,1,1,D,2019-2020,0.0,0.0,D
P1,25/06/2020,Sp Braga,Guimaraes,3,2,H,2019-2020,2.0,2.0,D
P1,26/06/2020,Belenenses,Sp Lisbon,1,3,A,2019-2020,1.0,3.0,A
P1,28/06/2020,Boavista,Santa Clara,1,0,H,2019-2020,1.0,0.0,H
P1,29/06/2020,Aves,Moreirense,0,1,A,2019-2020,0.0,0.0,D
P1,29/06/2020,Maritimo,Benfica,2,0,H,2019-2020,0.0,0.0,D
P1,29/06/2020,Pacos Ferreira,Porto,0,1,A,2019-2020,0.0,1.0,A
P1,30/06/2020,Famalicao,Portimonense,0,1,A,2019-2020,0.0,1.0,A
P1,30/06/2020,Guimaraes,Setubal,2,0,H,2019-2020,1.0,0.0,H
P1,30/06/2020,Rio Ave,Sp Braga,4,3,H,2019-2020,3.0,2.0,H
P1,01/07/2020,Belenenses,Tondela,1,1,D,2019-2020,1.0,1.0,D
P1,01/07/2020,Sp Lisbon,Gil Vicente,2,1,H,2019-2020,1.0,0.0,H
P1,03/07/2020,Santa Clara,Maritimo,0,1,A,2019-2020,0.0,0.0,D
P1,04/07/2020,Setubal,Pacos Ferreira,2,3,A,2019-2020,2.0,0.0,H
P1,04/07/2020,Portimonense,Guimaraes,0,1,A,2019-2020,0.0,0.0,D
P1,04/07/2020,Benfica,Boavista,3,1,H,2019-2020,3.0,0.0,H
P1,04/07/2020,Sp Braga,Aves,4,0,H,2019-2020,0.0,0.0,D
P1,05/07/2020,Gil Vicente,Rio Ave,1,0,H,2019-2020,1.0,0.0,H
P1,05/07/2020,Tondela,Famalicao,0,1,A,2019-2020,0.0,0.0,D
P1,05/07/2020,Porto,Belenenses,5,0,H,2019-2020,1.0,0.0,H
P1,06/07/2020,Moreirense,Sp Lisbon,0,0,D,2019-2020,0.0,0.0,D
P1,08/07/2020,Boavista,Maritimo,0,1,A,2019-2020,0.0,1.0,A
P1,08/07/2020,Aves,Setubal,1,0,H,2019-2020,1.0,0.0,H
P1,09/07/2020,Rio Ave,Portimonense,2,1,H,2019-2020,1.0,1.0,D
P1,09/07/2020,Tondela,Porto,1,3,A,2019-2020,0.0,0.0,D
P1,09/07/2020,Famalicao,Benfica,1,1,D,2019-2020,0.0,1.0,A
P1,10/07/2020,Guimaraes,Gil Vicente,1,2,A,2019-2020,0.0,0.0,D
P1,10/07/2020,Sp Lisbon,Santa Clara,1,0,H,2019-2020,0.0,0.0,D
P1,10/07/2020,Pacos Ferreira,Sp Braga,1,5,A,2019-2020,0.0,3.0,A
P1,11/07/2020,Belenenses,Moreirense,0,1,A,2019-2020,0.0,0.0,D
P1,13/07/2020,Maritimo,Rio Ave,0,0,D,2019-2020,0.0,0.0,D
P1,13/07/2020,Setubal,Famalicao,1,2,A,2019-2020,1.0,1.0,D
P1,14/07/2020,Santa Clara,Aves,3,0,H,2019-2020,2.0,0.0,H
P1,14/07/2020,Portimonense,Boavista,2,1,H,2019-2020,2.0,0.0,H
P1,14/07/2020,Benfica,Guimaraes,2,0,H,2019-2020,1.0,0.0,H
