Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,season,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
I1,02/02/2011,Chievo,Napoli,2,0,H,1.0,0.0,H,2010-2011,15.0,8.0,4.0,3.0,13.0,13.0,4.0,4.0,2.0,3.0,0.0,0.0
I1,02/02/2011,Fiorentina,Genoa,1,0,H,1.0,0.0,H,2010-2011,11.0,14.0,4.0,5.0,20.0,14.0,6.0,6.0,2.0,2.0,0.0,0.0
I1,02/02/2011,Palermo,Juventus,2,1,H,2.0,1.0,H,2010-2011,6.0,15.0,3.0,5.0,15.0,15.0,3.0,8.0,1.0,2.0,0.0,0.0
I1,02/02/2011,Parma,Lecce,0,1,A,0.0,0.0,D,2010-2011,15.0,11.0,6.0,5.0,14.0,12.0,6.0,3.0,3.0,1.0,0.0,0.0
I1,02/02/2011,Roma,Brescia,1,1,D,0.0,0.0,D,2010-2011,22.0,11.0,5.0,4.0,11.0,16.0,11.0,5.0,1.0,3.0,0.0,0.0
I1,02/02/2011,Sampdoria,Cagliari,0,1,A,0.0,1.0,A,2010-2011,9.0,11.0,1.0,2.0,8.0,27.0,6.0,5.0,2.0,3.0,0.0,0.0
I1,02/02/2011,Udinese,Bologna,1,1,D,0.0,0.0,D,2010-2011,17.0,14.0,4.0,4.0,18.0,19.0,6.0,4.0,1.0,2.0,0.0,0.0
I1,03/02/2011,Bari,Inter,0,3,A,0.0,0.0,D,2010-2011,10.0,14.0,4.0,7.0,15.0,8.0,2.0,3.0,2.0,4.0,0.0,0.0
I1,05/02/2011,Cagliari,Juventus,1,3,A,0.0,1.0,A,2010-2011,14.0,14.0,3.0,5.0,15.0,23.0,4.0,6.0,3.0,3.0,0.0,0.0
I1,05/02/2011,Udinese,Sampdoria,2,0,H,2.0,0.0,H,2010-2011,13.0,11.0,3.0,4.0,17.0,13.0,4.0,4.0,2.0,2.0,0.0,0.0
I1,06/02/2011,Bologna,Catania,1,0,H,1.0,0.0,H,2010-2011,11.0,12.0,6.0,2.0,18.0,29.0,5.0,6.0,3.0,4.0,0.0,1.0
I1,06/02/2011,Brescia,Bari,2,0,H,1.0,0.0,H,2010-2011,8.0,16.0,4.0,4.0,13.0,7.0,2.0,2.0,1.0,1.0,0.0,0.0
I1,06/02/2011,Genoa,Milan,1,1,D,1.0,1.0,D,2010-2011,15.0,13.0,3.0,2.0,20.0,14.0,5.0,8.0,1.0,3.0,0.0,0.0
I1,06/02/2011,Inter,Roma,5,3,H,2.0,1.0,H,2010-2011,24.0,23.0,14.0,8.0,11.0,12.0,4.0,1.0,1.0,2.0,0.0,1.0
I1,06/02/2011,Lazio,Chievo,1,1,D,1.0,0.0,H,2010-2011,15.0,8.0,3.0,3.0,22.0,25.0,8.0,4.0,2.0,4.0,0.0,0.0
I1,06/02/2011,Lecce,Palermo,2,4,A,1.0,1.0,D,2010-2011,15.0,10.0,5.0,6.0,18.0,10.0,11.0,6.0,1.0,4.0,0.0,0.0
I1,06/02/2011,Napoli,Cesena,2,0,H,1.0,0.0,H,2010-2011,10.0,8.0,5.0,0.0,18.0,21.0,2.0,3.0,2.0,2.0,0.0,0.0
I1,06/02/2011,Parma,Fiorentina,1,1,D,1.0,0.0,H,2010-2011,13.0,13.0,3.0,3.0,26.0,22.0,4.0,2.0,7.0,3.0,0.0,0.0
I1,12/02/2011,Milan,Parma,4,0,H,2.0,0.0,H,2010-2011,13.0,16.0,7.0,4.0,10.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0
I1,12/02/2011,Roma,Napoli,0,2,A,0.0,0.0,D,2010-2011,10.0,12.0,2.0,4.0,17.0,17.0,6.0,8.0,5.0,4.0,0.0,0.0
I1,13/02/2011,Bari,Genoa,0,0,D,0.0,0.0,D,2010-2011,10.0,14.0,2.0,1.0,14.0,15.0,1.0,9.0,2.0,1.0,0.0,0.0
I1,13/02/2011,Brescia,Lazio,0,2,A,0.0,1.0,A,2010-2011,15.0,14.0,5.0,6.0,13.0,18.0,8.0,7.0,3.0,2.0,0.0,0.0
I1,13/02/2011,Cagliari,Chievo,4,1,H,3.0,0.0,H,2010-2011,16.0,16.0,8.0,6.0,16.0,26.0,4.0,2.0,1.0,3.0,0.0,0.0
I1,13/02/2011,Catania,Lecce,3,2,H,1.0,0.0,H,2010-2011,18.0,11.0,6.0,6.0,15.0,19.0,11.0,2.0,1.0,6.0,0.0,1.0
I1,13/02/2011,Cesena,Udinese,0,3,A,0.0,1.0,A,2010-2011,18.0,11.0,4.0,8.0,13.0,18.0,8.0,10.0,5.0,2.0,0.0,0.0
I1,13/02/2011,Juventus,Inter,1,0,H,1.0,0.0,H,2010-2011,12.0,12.0,1.0,3.0,10.0,12.0,2.0,2.0,1.0,2.0,0.0,0.0
I1,13/02/2011,Palermo,Fiorentina,2,4,A,1.0,1.0,D,2010-2011,17.0,17.0,5.0,4.0,18.0,11.0,7.0,3.0,3.0,1.0,0.0,0.0
I1,13/02/2011,Sampdoria,Bologna,3,1,H,3.0,0.0,H,2010-2011,10.0,11.0,5.0,5.0,24.0,19.0,3.0,0.0,0.0,2.0,0.0,0.0
I1,16/02/2011,Fiorentina,Inter,1,2,A,1.0,1.0,D,2010-2011,22.0,16.0,5.0,3.0,16.0,11.0,10.0,4.0,1.0,0.0,0.0,0.0
I1,16/02/2011,Sampdoria,Genoa,0,1,A,0.0,0.0,D,2010-2011,10.0,12.0,4.0,3.0,18.0,20.0,7.0,4.0,2.0,1.0,0.0,0.0
I1,19/02/2011,Bologna,Palermo,1,0,H,0.0,0.0,D,2010-2011,18.0,8.0,2.0,4.0,12.0,21.0,11.0,5.0,0.0,4.0,0.0,1.0
I1,19/02/2011,Inter,Cagliari,1,0,H,1.0,0.0,H,2010-2011,9.0,16.0,4.0,4.0,11.0,17.0,9.0,7.0,2.0,1.0,0.0,0.0
I1,20/02/2011,Chievo,Milan,1,2,A,0.0,1.0,A,2010-2011,8.0,13.0,3.0,6.0,17.0,16.0,4.0,9.0,2.0,1.0,1.0,0.0
I1,20/02/2011,Fiorentina,Sampdoria,0,0,D,0.0,0.0,D,2010-2011,15.0,15.0,2.0,2.0,11.0,14.0,10.0,6.0,1.0,2.0,0.0,0.0
I1,20/02/2011,Genoa,Roma,4,3,H,0.0,2.0,A,2010-2011,20.0,12.0,9.0,4.0,15.0,15.0,5.0,5.0,1.0,4.0,1.0,0.0
I1,20/02/2011,Lazio,Bari,1,0,H,1.0,0.0,H,2010-2011,21.0,3.0,10.0,1.0,15.0,23.0,5.0,1.0,1.0,4.0,0.0,0.0
I1,20/02/2011,Lecce,Juventus,2,0,H,1.0,0.0,H,2010-2011,15.0,11.0,6.0,1.0,15.0,14.0,5.0,2.0,1.0,0.0,1.0,1.0
I1,20/02/2011,Napoli,Catania,1,0,H,1.0,0.0,H,2010-2011,14.0,13.0,5.0,4.0,24.0,21.0,5.0,2.0,3.0,3.0,0.0,0.0
I1,20/02/2011,Parma,Cesena,2,2,D,0.0,1.0,A,2010-2011,19.0,9.0,8.0,4.0,21.0,19.0,9.0,2.0,1.0,3.0,0.0,0.0
I1,20/02/2011,Udinese,Brescia,0,0,D,0.0,0.0,D,2010-2011,15.0,10.0,3.0,4.0,16.0,26.0,3.0,1.0,2.0,4.0,0.0,0.0
I1,23/02/2011,Bologna,Roma,0,1,A,0.0,1.0,A,2010-2011,5.0,9.0,2.0,3.0,16.0,14.0,6.0,4.0,2.0,2.0,0.0,0.0
I1,26/02/2011,Juventus,Bologna,0,2,A,0.0,0.0,D,2010-2011,22.0,4.0,3.0,2.0,13.0,19.0,9.0,3.0,1.0,2.0,0.0,0.0
I1,27/02/2011,Bari,Fiorentina,1,1,D,0.0,1.0,A,2010-2011,15.0,10.0,2.0,2.0,20.0,20.0,10.0,3.0,1.0,2.0,0.0,0.0
I1,27/02/2011,Brescia,Lecce,2,2,D,2.0,1.0,H,2010-2011,14.0,6.0,4.0,4.0,14.0,13.0,7.0,1.0,2.0,3.0,0.0,0.0
I1,27/02/2011,Cagliari,Lazio,1,0,H,1.0,0.0,H,2010-2011,13.0,12.0,3.0,6.0,13.0,19.0,1.0,5.0,5.0,3.0,0.0,0.0
I1,27/02/2011,Catania,Genoa,2,1,H,0.0,1.0,A,2010-2011,20.0,13.0,7.0,5.0,19.0,14.0,1.0,7.0,3.0,2.0,1.0,2.0
I1,27/02/2011,Cesena,Chievo,1,0,H,0.0,0.0,D,2010-2011,22.0,5.0,7.0,3.0,21.0,22.0,7.0,0.0,2.0,2.0,0.0,0.0
I1,27/02/2011,Palermo,Udinese,0,7,A,0.0,5.0,A,2010-2011,11.0,21.0,3.0,14.0,9.0,8.0,3.0,5.0,1.0,0.0,2.0,0.0
I1,27/02/2011,Roma,Parma,2,2,D,2.0,0.0,H,2010-2011,17.0,11.0,5.0,3.0,13.0,16.0,6.0,5.0,2.0,2.0,0.0,1.0
I1,27/02/2011,Sampdoria,Inter,0,2,A,0.0,0.0,D,2010-2011,16.0,18.0,4.0,11.0,16.0,20.0,5.0,3.0,3.0,2.0,0.0,0.0
I1,28/02/2011,Milan,Napoli,3,0,H,0.0,0.0,D,2010-2011,17.0,7.0,6.0,0.0,17.0,12.0,8.0,3.0,2.0,2.0,0.0,0.0
I1,04/03/2011,Lecce,Roma,1,2,A,0.0,1.0,A,2010-2011,16.0,16.0,4.0,4.0,15.0,18.0,5.0,2.0,2.0,3.0,0.0,0.0
I1,05/03/2011,Juventus,Milan,0,1,A,0.0,0.0,D,2010-2011,12.0,10.0,0.0,3.0,12.0,16.0,4.0,4.0,0.0,3.0,0.0,0.0
I1,06/03/2011,Bologna,Cagliari,2,2,D,1.0,0.0,H,2010-2011,13.0,10.0,4.0,4.0,12.0,17.0,5.0,5.0,2.0,3.0,0.0,0.0
I1,06/03/2011,Chievo,Parma,0,0,D,0.0,0.0,D,2010-2011,19.0,10.0,8.0,5.0,21.0,16.0,8.0,3.0,2.0,3.0,0.0,1.0
I1,06/03/2011,Fiorentina,Catania,3,0,H,2.0,0.0,H,2010-2011,15.0,15.0,5.0,2.0,15.0,14.0,4.0,4.0,3.0,1.0,0.0,0.0
I1,06/03/2011,Inter,Genoa,5,2,H,0.0,1.0,A,2010-2011,21.0,15.0,12.0,2.0,7.0,16.0,8.0,2.0,0.0,1.0,0.0,0.0
I1,06/03/2011,Lazio,Palermo,2,0,H,2.0,0.0,H,2010-2011,7.0,8.0,4.0,2.0,16.0,11.0,5.0,3.0,3.0,2.0,0.0,0.0
I1,06/03/2011,Napoli,Brescia,0,0,D,0.0,0.0,D,2010-2011,14.0,10.0,5.0,2.0,15.0,25.0,12.0,5.0,3.0,4.0,0.0,0.0
I1,06/03/2011,Sampdoria,Cesena,2,3,A,0.0,1.0,A,2010-2011,19.0,8.0,4.0,4.0,19.0,21.0,6.0,3.0,3.0,4.0,0.0,0.0
I1,06/03/2011,Udinese,Bari,1,0,H,0.0,0.0,D,2010-2011,16.0,7.0,6.0,3.0,12.0,26.0,5.0,4.0,1.0,5.0,0.0,0.0
I1,11/03/2011,Brescia,Inter,1,1,D,0.0,1.0,A,2010-2011,18.0,16.0,7.0,7.0,21.0,11.0,6.0,6.0,4.0,1.0,1.0,1.0
I1,12/03/2011,Cesena,Juventus,2,2,D,1.0,2.0,A,2010-2011,15.0,15.0,7.0,3.0,15.0,16.0,5.0,4.0,2.0,3.0,0.0,1.0
I1,13/03/2011,Cagliari,Udinese,0,4,A,0.0,2.0,A,2010-2011,11.0,8.0,2.0,6.0,13.0,9.0,7.0,9.0,3.0,0.0,0.0,0.0
I1,13/03/2011,Catania,Sampdoria,1,0,H,0.0,0.0,D,2010-2011,13.0,3.0,2.0,1.0,24.0,21.0,6.0,0.0,4.0,2.0,0.0,1.0
I1,13/03/2011,Chievo,Fiorentina,0,1,A,0.0,0.0,D,2010-2011,14.0,20.0,5.0,7.0,15.0,13.0,6.0,3.0,5.0,1.0,0.0,0.0
I1,13/03/2011,Genoa,Palermo,1,0,H,0.0,0.0,D,2010-2011,22.0,12.0,6.0,3.0,14.0,7.0,9.0,3.0,1.0,1.0,0.0,0.0
I1,13/03/2011,Lecce,Bologna,0,1,A,0.0,1.0,A,2010-2011,10.0,7.0,3.0,3.0,21.0,12.0,11.0,1.0,2.0,1.0,0.0,0.0
I1,13/03/2011,Milan,Bari,1,1,D,0.0,1.0,A,2010-2011,24.0,9.0,7.0,3.0,9.0,17.0,9.0,1.0,2.0,3.0,1.0,0.0
I1,13/03/2011,Parma,Napoli,1,3,A,1.0,0.0,H,2010-2011,7.0,17.0,2.0,5.0,26.0,16.0,6.0,7.0,3.0,2.0,1.0,0.0
I1,13/03/2011,Roma,Lazio,2,0,H,0.0,0.0,D,2010-2011,10.0,6.0,2.0,1.0,19.0,18.0,4.0,7.0,4.0,1.0,0.0,2.0
I1,19/03/2011,Lazio,Cesena,1,0,H,1.0,0.0,H,2010-2011,17.0,8.0,5.0,3.0,14.0,13.0,3.0,5.0,2.0,1.0,0.0,0.0
I1,19/03/2011,Palermo,Milan,1,0,H,1.0,0.0,H,2010-2011,11.0,13.0,6.0,4.0,17.0,14.0,3.0,7.0,1.0,2.0,0.0,0.0
I1,20/03/2011,Bari,Chievo,1,2,A,1.0,1.0,D,2010-2011,16.0,12.0,5.0,4.0,18.0,25.0,5.0,4.0,1.0,3.0,0.0,0.0
I1,20/03/2011,Bologna,Genoa,1,1,D,1.0,1.0,D,2010-2011,9.0,15.0,4.0,5.0,15.0,21.0,0.0,6.0,3.0,1.0,0.0,0.0
I1,20/03/2011,Fiorentina,Roma,2,2,D,2.0,1.0,H,2010-2011,15.0,13.0,5.0,5.0,23.0,16.0,6.0,4.0,2.0,2.0,0.0,0.0
I1,20/03/2011,Inter,Lecce,1,0,H,0.0,0.0,D,2010-2011,12.0,9.0,4.0,1.0,7.0,24.0,4.0,6.0,3.0,3.0,0.0,0.0
I1,20/03/2011,Juventus,Brescia,2,1,H,1.0,1.0,D,2010-2011,14.0,10.0,5.0,2.0,18.0,10.0,9.0,2.0,0.0,0.0,0.0,1.0
I1,20/03/2011,Napoli,Cagliari,2,1,H,0.0,0.0,D,2010-2011,15.0,11.0,3.0,2.0,17.0,14.0,6.0,1.0,1.0,3.0,0.0,0.0
I1,20/03/2011,Sampdoria,Parma,0,1,A,0.0,0.0,D,2010-2011,14.0,8.0,4.0,2.0,20.0,28.0,6.0,4.0,4.0,4.0,0.0,1.0
I1,20/03/2011,Udinese,Catania,2,0,H,1.0,0.0,H,2010-2011,11.0,15.0,4.0,0.0,16.0,21.0,4.0,4.0,1.0,3.0,0.0,0.0
I1,02/04/2011,Brescia,Bologna,3,1,H,2.0,1.0,H,2010-2011,22.0,9.0,13.0,4.0,18.0,14.0,9.0,2.0,1.0,4.0,0.0,0.0
I1,02/04/2011,Milan,Inter,3,0,H,1.0,0.0,H,2010-2011,22.0,13.0,8.0,3.0,18.0,15.0,6.0,4.0,3.0,2.0,1.0,1.0
I1,03/04/2011,Catania,Palermo,4,0,H,0.0,0.0,D,2010-2011,15.0,17.0,3.0,4.0,8.0,17.0,10.0,4.0,1.0,4.0,0.0,0.0
I1,03/04/2011,Cesena,Fiorentina,2,2,D,1.0,1.0,D,2010-2011,19.0,16.0,5.0,8.0,15.0,18.0,3.0,6.0,1.0,3.0,0.0,0.0
I1,03/04/2011,Chievo,Sampdoria,0,0,D,0.0,0.0,D,2010-2011,7.0,6.0,1.0,1.0,24.0,9.0,3.0,5.0,3.0,1.0,0.0,0.0
I1,03/04/2011,Genoa,Cagliari,0,1,A,0.0,1.0,A,2010-2011,8.0,18.0,3.0,5.0,24.0,15.0,5.0,5.0,2.0,2.0,0.0,0.0
I1,03/04/2011,Lecce,Udinese,2,0,H,0.0,0.0,D,2010-2011,12.0,11.0,4.0,4.0,23.0,18.0,4.0,5.0,3.0,5.0,0.0,0.0
I1,03/04/2011,Napoli,Lazio,4,3,H,0.0,1.0,A,2010-2011,11.0,11.0,7.0,4.0,12.0,17.0,6.0,1.0,3.0,3.0,0.0,1.0
I1,03/04/2011,Parma,Bari,1,2,A,0.0,0.0,D,2010-2011,19.0,17.0,7.0,7.0,13.0,12.0,13.0,3.0,2.0,1.0,0.0,0.0
I1,03/04/2011,Roma,Juventus,0,2,A,0.0,0.0,D,2010-2011,17.0,15.0,5.0,6.0,12.0,10.0,8.0,4.0,1.0,2.0,0.0,0.0
I1,09/04/2011,Inter,Chievo,2,0,H,0.0,0.0,D,2010-2011,18.0,18.0,6.0,2.0,10.0,19.0,4.0,6.0,1.0,1.0,0.0,0.0
I1,09/04/2011,Udinese,Roma,1,2,A,0.0,0.0,D,2010-2011,20.0,12.0,5.0,2.0,29.0,23.0,5.0,5.0,5.0,3.0,0.0,0.0
I1,10/04/2011,Bari,Catania,1,1,D,1.0,1.0,D,2010-2011,12.0,11.0,3.0,4.0,11.0,18.0,6.0,1.0,1.0,0.0,0.0,0.0
I1,10/04/2011,Bologna,Napoli,0,2,A,0.0,2.0,A,2010-2011,17.0,9.0,4.0,4.0,14.0,20.0,5.0,9.0,4.0,4.0,0.0,0.0
I1,10/04/2011,Cagliari,Brescia,1,1,D,1.0,0.0,H,2010-2011,11.0,11.0,4.0,2.0,19.0,25.0,6.0,5.0,3.0,0.0,0.0,1.0
I1,10/04/2011,Fiorentina,Milan,1,2,A,0.0,2.0,A,2010-2011,16.0,13.0,5.0,8.0,15.0,10.0,4.0,3.0,3.0,1.0,0.0,1.0
I1,10/04/2011,Juventus,Genoa,3,2,H,0.0,1.0,A,2010-2011,21.0,7.0,9.0,2.0,10.0,20.0,9.0,3.0,3.0,2.0,0.0,0.0
I1,10/04/2011,Lazio,Parma,2,0,H,1.0,0.0,H,2010-2011,15.0,11.0,2.0,5.0,16.0,18.0,6.0,6.0,2.0,1.0,0.0,0.0
I1,10/04/2011,Palermo,Cesena,2,2,D,2.0,0.0,H,2010-2011,14.0,14.0,8.0,3.0,17.0,13.0,4.0,11.0,3.0,3.0,0.0,3.0
I1,10/04/2011,Sampdoria,Lecce,1,2,A,0.0,1.0,A,2010-2011,17.0,11.0,8.0,4.0,12.0,21.0,11.0,4.0,2.0,3.0,1.0,0.0
I1,16/04/2011,Milan,Sampdoria,3,0,H,1.0,0.0,H,2010-2011,13.0,4.0,5.0,1.0,12.0,15.0,10.0,3.0,0.0,0.0,0.0,0.0
I1,16/04/2011,Parma,Inter,2,0,H,1.0,0.0,H,2010-2011,15.0,15.0,3.0,3.0,14.0,19.0,5.0,3.0,2.0,2.0,0.0,0.0
I1,16/04/2011,Roma,Palermo,2,3,A,1.0,1.0,D,2010-2011,14.0,15.0,5.0,4.0,8.0,15.0,7.0,4.0,2.0,2.0,0.0,0.0
I1,17/04/2011,Catania,Lazio,1,4,A,0.0,1.0,A,2010-2011,15.0,16.0,5.0,9.0,16.0,15.0,2.0,9.0,1.0,4.0,0.0,0.0
I1,17/04/2011,Cesena,Bari,1,0,H,0.0,0.0,D,2010-2011,14.0,17.0,4.0,4.0,15.0,14.0,4.0,4.0,5.0,2.0,0.0,0.0
I1,17/04/2011,Chievo,Bologna,2,0,H,1.0,0.0,H,2010-2011,19.0,8.0,6.0,2.0,14.0,21.0,5.0,5.0,2.0,2.0,1.0,0.0
I1,17/04/2011,Fiorentina,Juventus,0,0,D,0.0,0.0,D,2010-2011,24.0,8.0,4.0,2.0,14.0,16.0,5.0,3.0,0.0,1.0,0.0,0.0
I1,17/04/2011,Genoa,Brescia,3,0,H,0.0,0.0,D,2010-2011,13.0,18.0,4.0,6.0,18.0,16.0,6.0,5.0,2.0,3.0,0.0,0.0
I1,17/04/2011,Lecce,Cagliari,3,3,D,0.0,1.0,A,2010-2011,14.0,13.0,5.0,8.0,18.0,13.0,10.0,4.0,2.0,1.0,0.0,0.0
I1,17/04/2011,Napoli,Udinese,1,2,A,0.0,0.0,D,2010-2011,18.0,13.0,3.0,5.0,19.0,19.0,5.0,3.0,3.0,2.0,0.0,1.0
I1,23/04/2011,Bari,Sampdoria,0,1,A,0.0,0.0,D,2010-2011,13.0,12.0,1.0,5.0,23.0,15.0,6.0,5.0,2.0,2.0,0.0,1.0
I1,23/04/2011,Bologna,Cesena,0,2,A,0.0,0.0,D,2010-2011,20.0,13.0,3.0,5.0,12.0,21.0,3.0,4.0,2.0,4.0,0.0,0.0
I1,23/04/2011,Brescia,Milan,0,1,A,0.0,0.0,D,2010-2011,11.0,18.0,5.0,4.0,23.0,13.0,7.0,4.0,4.0,2.0,0.0,0.0
I1,23/04/2011,Cagliari,Fiorentina,1,2,A,0.0,1.0,A,2010-2011,21.0,12.0,6.0,6.0,11.0,16.0,7.0,7.0,0.0,3.0,0.0,0.0
I1,23/04/2011,Genoa,Lecce,4,2,H,2.0,2.0,D,2010-2011,14.0,16.0,8.0,5.0,9.0,16.0,7.0,6.0,3.0,1.0,0.0,0.0
I1,23/04/2011,Inter,Lazio,2,1,H,1.0,1.0,D,2010-2011,14.0,13.0,6.0,3.0,9.0,18.0,5.0,12.0,1.0,3.0,1.0,1.0
I1,23/04/2011,Juventus,Catania,2,2,D,2.0,0.0,H,2010-2011,12.0,17.0,5.0,5.0,30.0,21.0,3.0,5.0,3.0,4.0,0.0,0.0
I1,23/04/2011,Palermo,Napoli,2,1,H,2.0,1.0,H,2010-2011,18.0,8.0,3.0,3.0,18.0,19.0,5.0,3.0,3.0,2.0,0.0,0.0
I1,23/04/2011,Roma,Chievo,1,0,H,1.0,0.0,H,2010-2011,27.0,11.0,9.0,1.0,11.0,15.0,6.0,10.0,1.0,1.0,0.0,0.0
I1,23/04/2011,Udinese,Parma,0,2,A,0.0,1.0,A,2010-2011,12.0,12.0,2.0,3.0,16.0,22.0,9.0,4.0,4.0,4.0,1.0,0.0
I1,30/04/2011,Cesena,Inter,1,2,A,0.0,0.0,D,2010-2011,9.0,14.0,2.0,5.0,11.0,11.0,9.0,3.0,3.0,2.0,0.0,0.0
I1,30/04/2011,Napoli,Genoa,1,0,H,0.0,0.0,D,2010-2011,24.0,9.0,5.0,1.0,13.0,13.0,14.0,6.0,2.0,1.0,0.0,0.0
I1,01/05/2011,Bari,Roma,2,3,A,2.0,1.0,H,2010-2011,9.0,20.0,2.0,5.0,16.0,15.0,4.0,5.0,2.0,1.0,1.0,2.0
I1,01/05/2011,Catania,Cagliari,2,0,H,0.0,0.0,D,2010-2011,16.0,9.0,5.0,1.0,13.0,16.0,5.0,2.0,2.0,2.0,1.0,0.0
I1,01/05/2011,Chievo,Lecce,1,0,H,0.0,0.0,D,2010-2011,9.0,14.0,4.0,5.0,12.0,13.0,3.0,10.0,2.0,1.0,0.0,0.0
I1,01/05/2011,Fiorentina,Udinese,5,2,H,2.0,1.0,H,2010-2011,15.0,15.0,7.0,5.0,17.0,21.0,3.0,5.0,1.0,3.0,0.0,0.0
I1,01/05/2011,Milan,Bologna,1,0,H,1.0,0.0,H,2010-2011,11.0,6.0,5.0,1.0,12.0,21.0,8.0,3.0,1.0,4.0,0.0,1.0
I1,01/05/2011,Parma,Palermo,3,1,H,2.0,0.0,H,2010-2011,9.0,19.0,5.0,6.0,8.0,12.0,3.0,4.0,0.0,0.0,0.0,0.0
I1,01/05/2011,Sampdoria,Brescia,3,3,D,0.0,0.0,D,2010-2011,20.0,7.0,7.0,5.0,16.0,24.0,9.0,3.0,2.0,2.0,0.0,0.0
I1,02/05/2011,Lazio,Juventus,0,1,A,0.0,0.0,D,2010-2011,16.0,5.0,4.0,3.0,14.0,19.0,3.0,6.0,0.0,3.0,1.0,0.0
I1,07/05/2011,Palermo,Bari,2,1,H,1.0,1.0,D,2010-2011,13.0,15.0,4.0,6.0,12.0,8.0,5.0,4.0,1.0,2.0,0.0,0.0
I1,07/05/2011,Roma,Milan,0,0,D,0.0,0.0,D,2010-2011,6.0,8.0,2.0,1.0,17.0,15.0,5.0,6.0,1.0,3.0,0.0,0.0
I1,08/05/2011,Bologna,Parma,0,0,D,0.0,0.0,D,2010-2011,9.0,7.0,4.0,3.0,14.0,17.0,3.0,2.0,2.0,1.0,0.0,0.0
I1,08/05/2011,Brescia,Catania,1,2,A,0.0,1.0,A,2010-2011,14.0,8.0,4.0,4.0,16.0,10.0,10.0,1.0,3.0,0.0,1.0,0.0
I1,08/05/2011,Cagliari,Cesena,0,2,A,0.0,0.0,D,2010-2011,19.0,5.0,1.0,3.0,7.0,13.0,13.0,1.0,2.0,1.0,0.0,0.0
I1,08/05/2011,Genoa,Sampdoria,2,1,H,1.0,0.0,H,2010-2011,9.0,14.0,3.0,2.0,20.0,21.0,2.0,10.0,4.0,2.0,1.0,0.0
I1,08/05/2011,Inter,Fiorentina,3,1,H,2.0,0.0,H,2010-2011,16.0,18.0,7.0,8.0,12.0,13.0,6.0,3.0,0.0,1.0,0.0,0.0
I1,08/05/2011,Lecce,Napoli,2,1,H,0.0,0.0,D,2010-2011,11.0,18.0,4.0,5.0,19.0,9.0,3.0,5.0,2.0,4.0,1.0,1.0
I1,08/05/2011,Udinese,Lazio,2,1,H,2.0,0.0,H,2010-2011,10.0,20.0,6.0,5.0,18.0,20.0,0.0,6.0,2.0,4.0,1.0,0.0
I1,09/05/2011,Juventus,Chievo,2,2,D,1.0,0.0,H,2010-2011,16.0,19.0,3.0,4.0,13.0,14.0,7.0,6.0,3.0,2.0,0.0,0.0
I1,14/05/2011,Lazio,Genoa,4,2,H,1.0,1.0,D,2010-2011,9.0,17.0,6.0,5.0,7.0,8.0,3.0,6.0,0.0,1.0,0.0,0.0
I1,14/05/2011,Milan,Cagliari,4,1,H,3.0,1.0,H,2010-2011,13.0,21.0,9.0,3.0,7.0,16.0,3.0,4.0,0.0,0.0,0.0,0.0
I1,15/05/2011,Bari,Lecce,0,2,A,0.0,0.0,D,2010-2011,9.0,14.0,2.0,6.0,8.0,18.0,8.0,9.0,1.0,1.0,0.0,0.0
I1,15/05/2011,Catania,Roma,2,1,H,0.0,1.0,A,2010-2011,23.0,7.0,7.0,3.0,12.0,22.0,7.0,4.0,1.0,3.0,0.0,0.0
I1,15/05/2011,Cesena,Brescia,1,0,H,0.0,0.0,D,2010-2011,16.0,8.0,5.0,0.0,14.0,13.0,3.0,3.0,2.0,3.0,0.0,0.0
I1,15/05/2011,Chievo,Udinese,0,2,A,0.0,1.0,A,2010-2011,8.0,19.0,4.0,6.0,12.0,8.0,3.0,12.0,1.0,1.0,0.0,0.0
I1,15/05/2011,Fiorentina,Bologna,1,1,D,1.0,0.0,H,2010-2011,16.0,9.0,2.0,3.0,15.0,24.0,7.0,3.0,1.0,3.0,1.0,1.0
I1,15/05/2011,Napoli,Inter,1,1,D,1.0,1.0,D,2010-2011,13.0,6.0,7.0,2.0,7.0,7.0,1.0,4.0,1.0,0.0,0.0,0.0
I1,15/05/2011,Parma,Juventus,1,0,H,0.0,0.0,D,2010-2011,11.0,15.0,3.0,4.0,17.0,19.0,6.0,6.0,2.0,2.0,0.0,0.0
I1,15/05/2011,Sampdoria,Palermo,1,2,A,0.0,1.0,A,2010-2011,15.0,16.0,5.0,5.0,16.0,20.0,14.0,7.0,3.0,3.0,0.0,0.0
I1,22/05/2011,Bologna,Bari,0,4,A,0.0,1.0,A,2010-2011,19.0,13.0,6.0,5.0,14.0,10.0,8.0,4.0,1.0,1.0,0.0,0.0
I1,22/05/2011,Brescia,Fiorentina,2,2,D,1.0,1.0,D,2010-2011,16.0,15.0,4.0,3.0,19.0,11.0,3.0,3.0,2.0,0.0,0.0,0.0
I1,22/05/2011,Cagliari,Parma,1,1,D,0.0,1.0,A,2010-2011,19.0,7.0,4.0,5.0,16.0,21.0,7.0,6.0,0.0,2.0,0.0,0.0
