Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,season,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
F1,07/05/2017,Rennes,Montpellier,1,0,H,0.0,0.0,D,2016-2017,10.0,6.0,4.0,1.0,13.0,9.0,2.0,6.0,3.0,2.0,0.0,0.0
F1,14/05/2017,Bastia,Lorient,2,0,H,0.0,0.0,D,2016-2017,11.0,9.0,6.0,1.0,14.0,11.0,5.0,9.0,3.0,2.0,0.0,0.0
F1,14/05/2017,Bordeaux,Marseille,1,1,D,1.0,0.0,H,2016-2017,11.0,14.0,5.0,3.0,18.0,14.0,3.0,4.0,1.0,2.0,0.0,0.0
F1,14/05/2017,Caen,Rennes,0,1,A,0.0,0.0,D,2016-2017,10.0,10.0,2.0,7.0,7.0,9.0,11.0,1.0,2.0,1.0,0.0,0.0
F1,14/05/2017,Dijon,Nancy,2,0,H,0.0,0.0,D,2016-2017,20.0,9.0,5.0,2.0,17.0,17.0,4.0,6.0,2.0,2.0,0.0,0.0
F1,14/05/2017,Metz,Toulouse,1,1,D,0.0,1.0,A,2016-2017,14.0,17.0,6.0,6.0,16.0,13.0,6.0,3.0,0.0,0.0,0.0,0.0
F1,14/05/2017,Monaco,Lille,4,0,H,2.0,0.0,H,2016-2017,11.0,14.0,3.0,4.0,17.0,10.0,6.0,7.0,1.0,2.0,0.0,0.0
F1,14/05/2017,Montpellier,Lyon,1,3,A,1.0,2.0,A,2016-2017,15.0,14.0,4.0,6.0,16.0,10.0,4.0,1.0,3.0,1.0,0.0,0.0
F1,14/05/2017,Nantes,Guingamp,4,1,H,1.0,0.0,H,2016-2017,14.0,8.0,5.0,2.0,6.0,10.0,9.0,6.0,2.0,4.0,0.0,0.0
F1,14/05/2017,Nice,Angers,0,2,A,0.0,1.0,A,2016-2017,12.0,14.0,5.0,6.0,11.0,6.0,7.0,4.0,1.0,1.0,0.0,0.0
F1,14/05/2017,St Etienne,Paris SG,0,5,A,0.0,2.0,A,2016-2017,9.0,21.0,2.0,11.0,9.0,5.0,5.0,8.0,1.0,1.0,0.0,0.0
F1,17/05/2017,Monaco,St Etienne,2,0,H,1.0,0.0,H,2016-2017,14.0,5.0,5.0,3.0,6.0,9.0,10.0,4.0,1.0,1.0,0.0,0.0
F1,20/05/2017,Angers,Montpellier,2,0,H,0.0,0.0,D,2016-2017,18.0,12.0,5.0,5.0,6.0,10.0,6.0,4.0,0.0,2.0,0.0,0.0
F1,20/05/2017,Guingamp,Metz,1,0,H,1.0,0.0,H,2016-2017,21.0,8.0,6.0,0.0,14.0,15.0,7.0,3.0,0.0,2.0,0.0,0.0
F1,20/05/2017,Lille,Nantes,3,0,H,1.0,0.0,H,2016-2017,17.0,9.0,6.0,2.0,5.0,13.0,2.0,10.0,0.0,2.0,0.0,1.0
F1,20/05/2017,Lorient,Bordeaux,1,1,D,0.0,1.0,A,2016-2017,9.0,10.0,4.0,4.0,12.0,12.0,7.0,3.0,2.0,2.0,0.0,0.0
F1,20/05/2017,Lyon,Nice,3,3,D,1.0,1.0,D,2016-2017,15.0,14.0,4.0,7.0,14.0,11.0,8.0,2.0,0.0,1.0,0.0,0.0
F1,20/05/2017,Marseille,Bastia,1,0,H,0.0,0.0,D,2016-2017,12.0,4.0,3.0,0.0,17.0,20.0,6.0,1.0,3.0,2.0,0.0,0.0
F1,20/05/2017,Nancy,St Etienne,3,1,H,1.0,0.0,H,2016-2017,14.0,8.0,5.0,2.0,14.0,10.0,7.0,5.0,2.0,0.0,0.0,0.0
F1,20/05/2017,Paris SG,Caen,1,1,D,1.0,0.0,H,2016-2017,18.0,16.0,5.0,6.0,11.0,8.0,8.0,5.0,0.0,1.0,0.0,0.0
F1,20/05/2017,Rennes,Monaco,2,3,A,0.0,1.0,A,2016-2017,18.0,23.0,5.0,12.0,9.0,12.0,3.0,5.0,0.0,0.0,0.0,0.0
F1,20/05/2017,Toulouse,Dijon,0,0,D,0.0,0.0,D,2016-2017,16.0,8.0,2.0,5.0,11.0,16.0,8.0,4.0,1.0,2.0,0.0,0.0
F1,10/08/2018,Marseille,Toulouse,4,0,H,1.0,0.0,H,2018-2019,23.0,5.0,10.0,1.0,7.0,20.0,5.0,1.0,1.0,3.0,0.0,0.0
F1,11/08/2018,Angers,Nimes,3,4,A,1.0,1.0,D,2018-2019,21.0,14.0,7.0,5.0,20.0,12.0,5.0,1.0,2.0,2.0,0.0,1.0
F1,11/08/2018,Lille,Rennes,3,1,H,1.0,1.0,D,2018-2019,15.0,8.0,6.0,2.0,12.0,13.0,2.0,6.0,1.0,0.0,0.0,0.0
F1,11/08/2018,Montpellier,Dijon,1,2,A,1.0,0.0,H,2018-2019,16.0,9.0,7.0,4.0,15.0,21.0,4.0,2.0,2.0,2.0,0.0,0.0
F1,11/08/2018,Nantes,Monaco,1,3,A,0.0,0.0,D,2018-2019,16.0,11.0,4.0,6.0,8.0,15.0,7.0,2.0,1.0,0.0,0.0,0.0
F1,11/08/2018,Nice,Reims,0,1,A,0.0,1.0,A,2018-2019,19.0,5.0,1.0,3.0,13.0,14.0,10.0,2.0,1.0,2.0,0.0,0.0
F1,11/08/2018,St Etienne,Guingamp,2,1,H,1.0,0.0,H,2018-2019,11.0,11.0,6.0,5.0,14.0,11.0,6.0,9.0,3.0,1.0,0.0,0.0
F1,12/08/2018,Bordeaux,Strasbourg,0,2,A,0.0,0.0,D,2018-2019,5.0,17.0,2.0,6.0,6.0,12.0,3.0,10.0,1.0,0.0,1.0,0.0
F1,12/08/2018,Lyon,Amiens,2,0,H,1.0,0.0,H,2018-2019,15.0,10.0,7.0,1.0,9.0,17.0,10.0,1.0,0.0,2.0,0.0,0.0
F1,12/08/2018,Paris SG,Caen,3,0,H,2.0,0.0,H,2018-2019,11.0,5.0,8.0,1.0,13.0,7.0,6.0,3.0,1.0,0.0,0.0,0.0
F1,17/08/2018,Reims,Lyon,1,0,H,1.0,0.0,H,2018-2019,7.0,19.0,2.0,5.0,11.0,10.0,0.0,4.0,2.0,0.0,0.0,0.0
F1,18/08/2018,Amiens,Montpellier,1,2,A,0.0,0.0,D,2018-2019,11.0,7.0,2.0,3.0,15.0,15.0,6.0,2.0,1.0,3.0,0.0,0.0
F1,18/08/2018,Caen,Nice,1,1,D,0.0,0.0,D,2018-2019,13.0,16.0,4.0,5.0,22.0,11.0,5.0,10.0,2.0,2.0,0.0,0.0
F1,18/08/2018,Dijon,Nantes,2,0,H,1.0,0.0,H,2018-2019,14.0,7.0,7.0,0.0,18.0,13.0,3.0,4.0,0.0,1.0,0.0,1.0
F1,18/08/2018,Guingamp,Paris SG,1,3,A,1.0,0.0,H,2018-2019,11.0,17.0,3.0,7.0,15.0,16.0,4.0,7.0,0.0,1.0,0.0,0.0
F1,18/08/2018,Monaco,Lille,0,0,D,0.0,0.0,D,2018-2019,10.0,13.0,1.0,4.0,10.0,14.0,8.0,4.0,0.0,0.0,0.0,0.0
F1,18/08/2018,Rennes,Angers,1,0,H,0.0,0.0,D,2018-2019,5.0,7.0,2.0,0.0,8.0,11.0,3.0,0.0,1.0,2.0,0.0,0.0
F1,19/08/2018,Nimes,Marseille,3,1,H,1.0,0.0,H,2018-2019,14.0,10.0,7.0,5.0,11.0,11.0,6.0,7.0,3.0,1.0,0.0,0.0
F1,19/08/2018,Strasbourg,St Etienne,1,1,D,0.0,0.0,D,2018-2019,11.0,9.0,5.0,2.0,11.0,7.0,7.0,2.0,1.0,2.0,0.0,1.0
F1,19/08/2018,Toulouse,Bordeaux,2,1,H,1.0,0.0,H,2018-2019,13.0,15.0,5.0,8.0,10.0,11.0,1.0,2.0,1.0,1.0,0.0,0.0
F1,24/08/2018,Lyon,Strasbourg,2,0,H,1.0,0.0,H,2018-2019,22.0,9.0,10.0,1.0,13.0,13.0,5.0,4.0,1.0,2.0,0.0,0.0
F1,25/08/2018,Amiens,Reims,4,1,H,1.0,0.0,H,2018-2019,14.0,7.0,8.0,3.0,18.0,17.0,4.0,2.0,1.0,1.0,0.0,1.0
F1,25/08/2018,Montpellier,St Etienne,0,0,D,0.0,0.0,D,2018-2019,14.0,9.0,1.0,2.0,12.0,14.0,6.0,3.0,3.0,0.0,0.0,0.0
F1,25/08/2018,Nantes,Caen,1,1,D,0.0,1.0,A,2018-2019,16.0,3.0,3.0,2.0,16.0,16.0,3.0,1.0,2.0,3.0,0.0,1.0
F1,25/08/2018,Nice,Dijon,0,4,A,0.0,0.0,D,2018-2019,16.0,9.0,3.0,5.0,11.0,19.0,5.0,3.0,2.0,3.0,0.0,0.0
F1,25/08/2018,Paris SG,Angers,3,1,H,1.0,1.0,D,2018-2019,13.0,11.0,5.0,6.0,10.0,2.0,9.0,1.0,2.0,0.0,0.0,0.0
F1,25/08/2018,Toulouse,Nimes,1,0,H,0.0,0.0,D,2018-2019,10.0,9.0,5.0,0.0,17.0,21.0,3.0,3.0,1.0,3.0,0.0,0.0
F1,26/08/2018,Bordeaux,Monaco,2,1,H,0.0,0.0,D,2018-2019,14.0,15.0,6.0,5.0,10.0,14.0,5.0,8.0,1.0,2.0,0.0,0.0
F1,26/08/2018,Lille,Guingamp,3,0,H,2.0,0.0,H,2018-2019,13.0,13.0,7.0,4.0,13.0,13.0,4.0,4.0,2.0,1.0,0.0,1.0
F1,26/08/2018,Marseille,Rennes,2,2,D,0.0,2.0,A,2018-2019,8.0,7.0,3.0,2.0,16.0,15.0,8.0,4.0,1.0,1.0,0.0,0.0
F1,31/08/2018,Lyon,Nice,0,1,A,0.0,0.0,D,2018-2019,29.0,8.0,9.0,1.0,6.0,14.0,10.0,5.0,0.0,2.0,0.0,0.0
F1,01/09/2018,Angers,Lille,1,0,H,0.0,0.0,D,2018-2019,6.0,17.0,3.0,4.0,14.0,8.0,4.0,5.0,0.0,1.0,1.0,0.0
F1,01/09/2018,Dijon,Caen,0,2,A,0.0,1.0,A,2018-2019,15.0,9.0,2.0,4.0,11.0,13.0,9.0,5.0,0.0,3.0,0.0,0.0
F1,01/09/2018,Guingamp,Toulouse,1,2,A,1.0,2.0,A,2018-2019,23.0,5.0,5.0,4.0,12.0,13.0,11.0,4.0,3.0,2.0,0.0,1.0
F1,01/09/2018,Nimes,Paris SG,2,4,A,0.0,2.0,A,2018-2019,14.0,7.0,6.0,5.0,12.0,11.0,3.0,4.0,1.0,3.0,1.0,1.0
F1,01/09/2018,Reims,Montpellier,0,1,A,0.0,0.0,D,2018-2019,21.0,9.0,6.0,3.0,11.0,11.0,5.0,5.0,0.0,0.0,0.0,0.0
F1,01/09/2018,Strasbourg,Nantes,2,3,A,1.0,2.0,A,2018-2019,10.0,14.0,5.0,5.0,12.0,12.0,1.0,3.0,1.0,2.0,0.0,0.0
F1,02/09/2018,Monaco,Marseille,2,3,A,0.0,1.0,A,2018-2019,8.0,15.0,4.0,5.0,11.0,16.0,1.0,5.0,1.0,1.0,0.0,0.0
F1,02/09/2018,Rennes,Bordeaux,2,0,H,2.0,0.0,H,2018-2019,16.0,8.0,8.0,1.0,12.0,14.0,6.0,5.0,0.0,3.0,0.0,0.0
F1,02/09/2018,St Etienne,Amiens,0,0,D,0.0,0.0,D,2018-2019,19.0,9.0,5.0,2.0,11.0,12.0,14.0,1.0,3.0,2.0,0.0,0.0
F1,14/09/2018,Nice,Rennes,2,1,H,0.0,0.0,D,2018-2019,13.0,10.0,4.0,3.0,10.0,19.0,3.0,2.0,4.0,1.0,0.0,0.0
F1,14/09/2018,Paris SG,St Etienne,4,0,H,1.0,0.0,H,2018-2019,16.0,11.0,9.0,2.0,12.0,13.0,7.0,4.0,1.0,1.0,0.0,0.0
F1,15/09/2018,Amiens,Lille,2,3,A,0.0,1.0,A,2018-2019,8.0,18.0,4.0,9.0,12.0,21.0,3.0,3.0,1.0,2.0,0.0,0.0
F1,15/09/2018,Caen,Lyon,2,2,D,0.0,1.0,A,2018-2019,18.0,17.0,4.0,6.0,15.0,13.0,2.0,4.0,1.0,2.0,2.0,0.0
F1,15/09/2018,Dijon,Angers,1,3,A,1.0,3.0,A,2018-2019,11.0,13.0,3.0,6.0,11.0,13.0,4.0,6.0,2.0,2.0,0.0,0.0
F1,15/09/2018,Montpellier,Strasbourg,1,1,D,0.0,0.0,D,2018-2019,10.0,7.0,3.0,1.0,15.0,14.0,5.0,5.0,1.0,2.0,0.0,0.0
F1,15/09/2018,Toulouse,Monaco,1,1,D,0.0,0.0,D,2018-2019,13.0,12.0,6.0,2.0,17.0,17.0,6.0,3.0,2.0,3.0,0.0,0.0
F1,16/09/2018,Bordeaux,Nimes,3,3,D,1.0,2.0,A,2018-2019,15.0,14.0,4.0,5.0,12.0,9.0,8.0,3.0,2.0,0.0,0.0,0.0
F1,16/09/2018,Marseille,Guingamp,4,0,H,0.0,0.0,D,2018-2019,17.0,2.0,6.0,0.0,7.0,9.0,8.0,1.0,1.0,1.0,0.0,0.0
F1,16/09/2018,Nantes,Reims,0,0,D,0.0,0.0,D,2018-2019,12.0,7.0,6.0,0.0,13.0,12.0,7.0,7.0,3.0,4.0,0.0,0.0
F1,21/09/2018,Monaco,Nimes,1,1,D,1.0,1.0,D,2018-2019,15.0,9.0,4.0,2.0,15.0,15.0,5.0,5.0,1.0,2.0,0.0,0.0
F1,22/09/2018,Angers,Toulouse,0,0,D,0.0,0.0,D,2018-2019,16.0,7.0,4.0,0.0,14.0,14.0,4.0,4.0,1.0,2.0,0.0,0.0
F1,22/09/2018,Lille,Nantes,2,1,H,1.0,0.0,H,2018-2019,11.0,11.0,8.0,4.0,15.0,12.0,4.0,1.0,3.0,4.0,0.0,0.0
F1,22/09/2018,Montpellier,Nice,1,0,H,1.0,0.0,H,2018-2019,12.0,9.0,5.0,2.0,14.0,11.0,6.0,5.0,3.0,2.0,0.0,0.0
F1,22/09/2018,Reims,Dijon,0,0,D,0.0,0.0,D,2018-2019,11.0,6.0,2.0,0.0,15.0,14.0,9.0,3.0,1.0,1.0,0.0,0.0
F1,22/09/2018,St Etienne,Caen,2,1,H,0.0,1.0,A,2018-2019,23.0,9.0,7.0,2.0,3.0,20.0,9.0,6.0,2.0,3.0,0.0,0.0
F1,22/09/2018,Strasbourg,Amiens,3,1,H,0.0,1.0,A,2018-2019,13.0,8.0,6.0,3.0,16.0,13.0,1.0,1.0,1.0,4.0,0.0,0.0
F1,23/09/2018,Guingamp,Bordeaux,1,3,A,0.0,0.0,D,2018-2019,18.0,11.0,5.0,6.0,14.0,17.0,6.0,4.0,1.0,4.0,0.0,0.0
F1,23/09/2018,Lyon,Marseille,4,2,H,1.0,1.0,D,2018-2019,17.0,9.0,5.0,3.0,7.0,12.0,3.0,7.0,1.0,2.0,0.0,1.0
F1,23/09/2018,Rennes,Paris SG,1,3,A,1.0,1.0,D,2018-2019,14.0,15.0,4.0,6.0,11.0,17.0,9.0,4.0,2.0,3.0,0.0,0.0
F1,25/09/2018,Monaco,Angers,0,1,A,0.0,1.0,A,2018-2019,7.0,6.0,0.0,3.0,13.0,12.0,5.0,4.0,1.0,2.0,0.0,0.0
F1,25/09/2018,Nantes,Nice,1,2,A,0.0,1.0,A,2018-2019,10.0,12.0,3.0,5.0,12.0,15.0,8.0,8.0,1.0,2.0,0.0,0.0
F1,25/09/2018,Toulouse,St Etienne,2,3,A,0.0,1.0,A,2018-2019,20.0,14.0,6.0,8.0,13.0,14.0,4.0,2.0,1.0,2.0,0.0,0.0
F1,26/09/2018,Amiens,Rennes,2,1,H,0.0,0.0,D,2018-2019,12.0,15.0,3.0,2.0,11.0,18.0,9.0,6.0,0.0,2.0,0.0,1.0
F1,26/09/2018,Bordeaux,Lille,1,0,H,1.0,0.0,H,2018-2019,7.0,15.0,3.0,6.0,13.0,19.0,3.0,4.0,1.0,3.0,0.0,1.0
F1,26/09/2018,Caen,Montpellier,2,2,D,1.0,1.0,D,2018-2019,11.0,16.0,3.0,6.0,10.0,14.0,4.0,6.0,2.0,2.0,0.0,1.0
F1,26/09/2018,Dijon,Lyon,0,3,A,0.0,3.0,A,2018-2019,30.0,16.0,6.0,5.0,12.0,11.0,8.0,2.0,2.0,2.0,1.0,1.0
F1,26/09/2018,Marseille,Strasbourg,3,2,H,2.0,1.0,H,2018-2019,13.0,9.0,5.0,5.0,12.0,13.0,3.0,2.0,3.0,3.0,1.0,0.0
F1,26/09/2018,Nimes,Guingamp,0,0,D,0.0,0.0,D,2018-2019,7.0,9.0,2.0,3.0,11.0,12.0,4.0,3.0,3.0,3.0,0.0,0.0
F1,26/09/2018,Paris SG,Reims,4,1,H,3.0,1.0,H,2018-2019,15.0,9.0,7.0,3.0,12.0,13.0,8.0,4.0,0.0,1.0,0.0,0.0
F1,28/09/2018,St Etienne,Monaco,2,0,H,1.0,0.0,H,2018-2019,16.0,20.0,5.0,7.0,8.0,9.0,6.0,3.0,0.0,1.0,0.0,0.0
F1,29/09/2018,Angers,Guingamp,0,1,A,0.0,1.0,A,2018-2019,11.0,11.0,4.0,5.0,15.0,13.0,1.0,4.0,3.0,3.0,0.0,0.0
F1,29/09/2018,Caen,Amiens,1,0,H,1.0,0.0,H,2018-2019,12.0,7.0,4.0,2.0,15.0,11.0,7.0,4.0,2.0,2.0,0.0,1.0
F1,29/09/2018,Lyon,Nantes,1,1,D,1.0,0.0,H,2018-2019,20.0,19.0,7.0,4.0,15.0,12.0,10.0,10.0,3.0,4.0,0.0,0.0
F1,29/09/2018,Nice,Paris SG,0,3,A,0.0,1.0,A,2018-2019,9.0,21.0,1.0,8.0,13.0,12.0,3.0,7.0,3.0,2.0,1.0,0.0
F1,29/09/2018,Reims,Bordeaux,0,0,D,0.0,0.0,D,2018-2019,9.0,7.0,0.0,3.0,16.0,23.0,7.0,1.0,2.0,3.0,0.0,0.0
F1,29/09/2018,Strasbourg,Dijon,3,0,H,1.0,0.0,H,2018-2019,7.0,14.0,5.0,1.0,11.0,17.0,0.0,5.0,1.0,3.0,0.0,0.0
F1,30/09/2018,Lille,Marseille,3,0,H,0.0,0.0,D,2018-2019,16.0,8.0,4.0,3.0,8.0,14.0,5.0,2.0,1.0,3.0,0.0,0.0
F1,30/09/2018,Montpellier,Nimes,3,0,H,2.0,0.0,H,2018-2019,19.0,11.0,6.0,3.0,15.0,18.0,4.0,1.0,2.0,3.0,0.0,0.0
F1,30/09/2018,Rennes,Toulouse,1,1,D,0.0,0.0,D,2018-2019,22.0,5.0,7.0,2.0,17.0,14.0,7.0,3.0,1.0,4.0,0.0,1.0
F1,05/10/2018,Toulouse,Nice,1,1,D,0.0,1.0,A,2018-2019,13.0,11.0,2.0,2.0,17.0,14.0,3.0,2.0,1.0,2.0,0.0,0.0
F1,06/10/2018,Amiens,Dijon,1,0,H,1.0,0.0,H,2018-2019,8.0,10.0,2.0,3.0,19.0,18.0,6.0,2.0,0.0,0.0,0.0,0.0
F1,06/10/2018,Angers,Strasbourg,2,2,D,0.0,2.0,A,2018-2019,24.0,9.0,6.0,4.0,11.0,13.0,6.0,1.0,1.0,5.0,0.0,0.0
F1,06/10/2018,Guingamp,Montpellier,1,1,D,0.0,1.0,A,2018-2019,7.0,11.0,2.0,5.0,11.0,17.0,3.0,4.0,0.0,3.0,1.0,1.0
F1,06/10/2018,Lille,St Etienne,3,1,H,1.0,1.0,D,2018-2019,12.0,6.0,5.0,2.0,8.0,10.0,1.0,4.0,2.0,1.0,0.0,0.0
F1,06/10/2018,Nimes,Reims,0,0,D,0.0,0.0,D,2018-2019,17.0,9.0,5.0,2.0,13.0,11.0,9.0,1.0,1.0,1.0,0.0,0.0
F1,07/10/2018,Bordeaux,Nantes,3,0,H,3.0,0.0,H,2018-2019,16.0,12.0,7.0,2.0,19.0,15.0,4.0,6.0,1.0,1.0,0.0,0.0
F1,07/10/2018,Marseille,Caen,2,0,H,2.0,0.0,H,2018-2019,17.0,7.0,6.0,2.0,14.0,14.0,4.0,2.0,3.0,5.0,0.0,0.0
F1,07/10/2018,Monaco,Rennes,1,2,A,0.0,1.0,A,2018-2019,8.0,11.0,2.0,4.0,18.0,16.0,2.0,3.0,5.0,1.0,1.0,0.0
F1,07/10/2018,Paris SG,Lyon,5,0,H,1.0,0.0,H,2018-2019,14.0,16.0,8.0,6.0,11.0,16.0,2.0,10.0,2.0,4.0,1.0,1.0
F1,19/10/2018,Lyon,Nimes,2,0,H,1.0,0.0,H,2018-2019,13.0,23.0,5.0,6.0,10.0,11.0,7.0,7.0,1.0,2.0,0.0,0.0
F1,20/10/2018,Caen,Guingamp,0,0,D,0.0,0.0,D,2018-2019,4.0,7.0,2.0,2.0,17.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0
F1,20/10/2018,Dijon,Lille,1,2,A,0.0,2.0,A,2018-2019,17.0,8.0,7.0,3.0,20.0,13.0,10.0,5.0,2.0,2.0,0.0,0.0
F1,20/10/2018,Nantes,Toulouse,4,0,H,2.0,0.0,H,2018-2019,18.0,5.0,9.0,2.0,12.0,13.0,4.0,3.0,3.0,1.0,0.0,0.0
F1,20/10/2018,Paris SG,Amiens,5,0,H,2.0,0.0,H,2018-2019,16.0,8.0,8.0,2.0,12.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0
F1,20/10/2018,Reims,Angers,1,1,D,0.0,1.0,A,2018-2019,12.0,16.0,5.0,6.0,13.0,7.0,8.0,6.0,1.0,0.0,0.0,0.0
F1,20/10/2018,Strasbourg,Monaco,2,1,H,1.0,0.0,H,2018-2019,8.0,12.0,5.0,5.0,13.0,11.0,4.0,6.0,2.0,3.0,0.0,1.0
F1,21/10/2018,Montpellier,Bordeaux,2,0,H,1.0,0.0,H,2018-2019,13.0,12.0,4.0,3.0,13.0,11.0,2.0,3.0,2.0,3.0,0.0,0.0
F1,21/10/2018,Nice,Marseille,0,1,A,0.0,1.0,A,2018-2019,14.0,9.0,3.0,1.0,12.0,9.0,5.0,7.0,3.0,1.0,0.0,0.0
F1,21/10/2018,St Etienne,Rennes,1,1,D,1.0,1.0,D,2018-2019,8.0,15.0,2.0,5.0,13.0,11.0,2.0,4.0,1.0,1.0,0.0,0.0
F1,26/10/2018,Nimes,St Etienne,1,1,D,0.0,1.0,A,2018-2019,13.0,13.0,6.0,5.0,6.0,15.0,7.0,4.0,1.0,3.0,0.0,0.0
F1,27/10/2018,Amiens,Nantes,1,2,A,0.0,1.0,A,2018-2019,18.0,12.0,8.0,5.0,16.0,10.0,10.0,2.0,1.0,2.0,0.0,0.0
F1,27/10/2018,Angers,Lyon,1,2,A,0.0,0.0,D,2018-2019,14.0,9.0,4.0,5.0,9.0,10.0,7.0,0.0,2.0,5.0,1.0,0.0
F1,27/10/2018,Guingamp,Strasbourg,1,1,D,1.0,0.0,H,2018-2019,10.0,12.0,4.0,5.0,10.0,14.0,6.0,5.0,1.0,1.0,0.0,0.0
F1,27/10/2018,Lille,Caen,1,0,H,0.0,0.0,D,2018-2019,11.0,5.0,4.0,1.0,13.0,20.0,9.0,4.0,0.0,2.0,0.0,0.0
F1,27/10/2018,Monaco,Dijon,2,2,D,1.0,1.0,D,2018-2019,12.0,11.0,5.0,3.0,15.0,14.0,6.0,4.0,2.0,3.0,0.0,0.0
F1,27/10/2018,Toulouse,Montpellier,0,3,A,0.0,2.0,A,2018-2019,15.0,22.0,4.0,8.0,13.0,13.0,5.0,7.0,2.0,1.0,0.0,0.0
F1,28/10/2018,Bordeaux,Nice,0,1,A,0.0,0.0,D,2018-2019,23.0,13.0,7.0,2.0,13.0,13.0,5.0,2.0,2.0,3.0,0.0,0.0
F1,28/10/2018,Marseille,Paris SG,0,2,A,0.0,0.0,D,2018-2019,12.0,11.0,2.0,5.0,8.0,11.0,5.0,7.0,4.0,2.0,0.0,0.0
F1,28/10/2018,Rennes,Reims,0,2,A,0.0,1.0,A,2018-2019,11.0,6.0,5.0,3.0,16.0,17.0,11.0,2.0,3.0,2.0,0.0,0.0
F1,02/11/2018,Paris SG,Lille,2,1,H,0.0,0.0,D,2018-2019,19.0,6.0,5.0,2.0,16.0,12.0,8.0,0.0,2.0,3.0,0.0,0.0
F1,03/11/2018,Caen,Rennes,1,2,A,0.0,0.0,D,2018-2019,12.0,22.0,3.0,10.0,13.0,11.0,2.0,4.0,1.0,2.0,0.0,0.0
F1,03/11/2018,Dijon,Nimes,0,4,A,0.0,2.0,A,2018-2019,23.0,11.0,7.0,6.0,12.0,13.0,7.0,3.0,1.0,0.0,0.0,0.0
F1,03/11/2018,Lyon,Bordeaux,1,1,D,1.0,0.0,H,2018-2019,6.0,17.0,2.0,3.0,18.0,16.0,5.0,5.0,1.0,1.0,0.0,0.0
F1,03/11/2018,Nice,Amiens,1,0,H,1.0,0.0,H,2018-2019,7.0,13.0,4.0,7.0,8.0,9.0,1.0,4.0,1.0,0.0,0.0,0.0
F1,03/11/2018,Reims,Monaco,1,0,H,1.0,0.0,H,2018-2019,8.0,5.0,4.0,1.0,12.0,16.0,2.0,4.0,0.0,3.0,1.0,1.0
F1,03/11/2018,Strasbourg,Toulouse,1,1,D,0.0,0.0,D,2018-2019,18.0,5.0,2.0,2.0,8.0,4.0,10.0,3.0,2.0,1.0,0.0,0.0
F1,04/11/2018,Montpellier,Marseille,3,0,H,0.0,0.0,D,2018-2019,14.0,11.0,6.0,2.0,12.0,14.0,2.0,6.0,0.0,3.0,0.0,0.0
F1,04/11/2018,Nantes,Guingamp,5,0,H,1.0,0.0,H,2018-2019,19.0,4.0,10.0,0.0,10.0,13.0,8.0,5.0,0.0,2.0,0.0,0.0
F1,04/11/2018,St Etienne,Angers,4,3,H,2.0,2.0,D,2018-2019,18.0,10.0,9.0,6.0,8.0,10.0,9.0,5.0,1.0,1.0,0.0,0.0
F1,09/11/2018,Lille,Strasbourg,0,0,D,0.0,0.0,D,2018-2019,22.0,4.0,8.0,1.0,9.0,14.0,7.0,0.0,0.0,2.0,0.0,0.0
F1,10/11/2018,Angers,Montpellier,1,0,H,0.0,0.0,D,2018-2019,10.0,10.0,3.0,3.0,16.0,13.0,5.0,3.0,1.0,2.0,0.0,0.0
F1,10/11/2018,Guingamp,Lyon,2,4,A,1.0,0.0,H,2018-2019,9.0,19.0,2.0,6.0,13.0,18.0,6.0,0.0,1.0,2.0,0.0,0.0
F1,10/11/2018,Nimes,Nice,0,1,A,0.0,0.0,D,2018-2019,8.0,13.0,3.0,8.0,11.0,16.0,4.0,6.0,4.0,5.0,2.0,0.0
F1,10/11/2018,St Etienne,Reims,2,0,H,2.0,0.0,H,2018-2019,14.0,14.0,5.0,3.0,10.0,21.0,5.0,6.0,3.0,1.0,0.0,0.0
F1,10/11/2018,Toulouse,Amiens,0,1,A,0.0,1.0,A,2018-2019,23.0,7.0,6.0,2.0,11.0,15.0,7.0,3.0,3.0,1.0,0.0,0.0
F1,11/11/2018,Bordeaux,Caen,0,0,D,0.0,0.0,D,2018-2019,16.0,9.0,6.0,1.0,12.0,14.0,3.0,6.0,4.0,3.0,0.0,0.0
F1,11/11/2018,Marseille,Dijon,2,0,H,1.0,0.0,H,2018-2019,16.0,9.0,3.0,3.0,9.0,17.0,10.0,4.0,0.0,2.0,0.0,0.0
F1,11/11/2018,Monaco,Paris SG,0,4,A,0.0,2.0,A,2018-2019,15.0,14.0,2.0,9.0,15.0,10.0,6.0,9.0,0.0,0.0,0.0,0.0
F1,11/11/2018,Rennes,Nantes,1,1,D,1.0,1.0,D,2018-2019,14.0,7.0,4.0,3.0,15.0,17.0,8.0,4.0,4.0,3.0,0.0,0.0
F1,23/11/2018,Lyon,St Etienne,1,0,H,0.0,0.0,D,2018-2019,13.0,16.0,1.0,3.0,10.0,16.0,6.0,8.0,1.0,2.0,1.0,0.0
